"","journal","url","publisher","date"
"10586","Quaternary Research","https://www.cambridge.org/core/journals/quaternary-research","Cambridge University Press","2021-02-02"
"10587","Queensland Review","https://www.cambridge.org/core/journals/queensland-review","Cambridge University Press","2021-02-02"
"10588","R.M.A. Research Chronicle","https://www.cambridge.org/core/journals/r-m-a-research-chronicle","Cambridge University Press","2021-02-02"
"10589","Radiocarbon","https://www.cambridge.org/core/journals/radiocarbon","Cambridge University Press","2021-02-02"
"10590","Ramus","https://www.cambridge.org/core/journals/ramus","Cambridge University Press","2021-02-02"
"10591","ReCALL","https://www.cambridge.org/core/journals/recall","Cambridge University Press","2021-02-02"
"10592","Religion and American Culture","https://www.cambridge.org/core/journals/religion-and-american-culture","Cambridge University Press","2021-02-02"
"10593","Religious Studies","https://www.cambridge.org/core/journals/religious-studies","Cambridge University Press","2021-02-02"
"10594","Renaissance Quarterly
Previous title: Renaissance News (1948 - 1966)
Previous title: Studies in the Renaissance (1954 - 1974)","https://www.cambridge.org/core/journals/renaissance-quarterly","Cambridge University Press","2021-02-02"
"10595","Renewable Agriculture and Food Systems","https://www.cambridge.org/core/journals/renewable-agriculture-and-food-systems","Cambridge University Press","2021-02-02"
"10596","Review of International Studies
Previous title: British Journal of International Studies (1975 - 1980)","https://www.cambridge.org/core/journals/review-of-international-studies","Cambridge University Press","2021-02-02"
"10597","Review of Middle East Studies
Previous title: Middle East Studies Association Bulletin (1967 - 2008)","https://www.cambridge.org/core/journals/review-of-middle-east-studies","Cambridge University Press","2021-02-02"
"10598","The Review of Politics","https://www.cambridge.org/core/journals/review-of-politics","Cambridge University Press","2021-02-02"
"10599","The Review of Symbolic Logic","https://www.cambridge.org/core/journals/review-of-symbolic-logic","Cambridge University Press","2021-02-02"
"10600","Revista de Historia Economica - Journal of Iberian and Latin American Economic History","https://www.cambridge.org/core/journals/revista-de-historia-economica-journal-of-iberian-and-latin-american-economic-history","Cambridge University Press","2021-02-02"
"10601","Robotica","https://www.cambridge.org/core/journals/robotica","Cambridge University Press","2021-02-02"
"10602","Royal Historical Society Camden Fifth Series
Previous title: Camden Fourth Series (1964 - 1992)
Previous title: Camden Third Series (1900 - 1963)
Previous title: Camden New Series (1872 - 1901)
Previous title: Camden Old Series (1838 - 1872)","https://www.cambridge.org/core/journals/royal-historical-society-camden-fifth-series","Cambridge University Press","2021-02-02"
"10603","Royal Institute of Philosophy Supplements","https://www.cambridge.org/core/journals/royal-institute-of-philosophy-supplements","Cambridge University Press","2021-02-02"
"10604","Royal Musical Association Research Chronicle
Previous title: R.M.A. Research Chronicle (1961 - 1976)","https://www.cambridge.org/core/journals/royal-musical-association-research-chronicle","Cambridge University Press","2021-02-02"
"10605","Rural History","https://www.cambridge.org/core/journals/rural-history","Cambridge University Press","2021-02-02"
"10606","Science in Context","https://www.cambridge.org/core/journals/science-in-context","Cambridge University Press","2021-02-02"
"10607","Scottish Journal of Theology","https://www.cambridge.org/core/journals/scottish-journal-of-theology","Cambridge University Press","2021-02-02"
"10608","Seed Science Research","https://www.cambridge.org/core/journals/seed-science-research","Cambridge University Press","2021-02-02"
"10609","Slavic Review
Previous title: American Slavic and East European Review (1945 - 1961)
Previous title: Slavonic and East European Review American Series (1943 - 1944)
Previous title: Slavonic Yearbook American Series (1941 - 1941)","https://www.cambridge.org/core/journals/slavic-review","Cambridge University Press","2021-02-02"
"10610","Social Philosophy and Policy","https://www.cambridge.org/core/journals/social-philosophy-and-policy","Cambridge University Press","2021-02-02"
"10611","Social Policy and Society","https://www.cambridge.org/core/journals/social-policy-and-society","Cambridge University Press","2021-02-02"
"10612","Social Science History","https://www.cambridge.org/core/journals/social-science-history","Cambridge University Press","2021-02-02"
"10613","The Spanish Journal of Psychology","https://www.cambridge.org/core/journals/spanish-journal-of-psychology","Cambridge University Press","2021-02-02"
"10614","State Politics & Policy Quarterly","https://www.cambridge.org/core/journals/state-politics-and-policy-quarterly","Cambridge University Press","2021-02-02"
"10615","Studies in American Political Development","https://www.cambridge.org/core/journals/studies-in-american-political-development","Cambridge University Press","2021-02-02"
"10616","Studies in Church History","https://www.cambridge.org/core/journals/studies-in-church-history","Cambridge University Press","2021-02-02"
"10617","Studies in Second Language Acquisition","https://www.cambridge.org/core/journals/studies-in-second-language-acquisition","Cambridge University Press","2021-02-02"
"10618","Tempo","https://www.cambridge.org/core/journals/tempo","Cambridge University Press","2021-02-02"
"10619","Theatre Research International","https://www.cambridge.org/core/journals/theatre-research-international","Cambridge University Press","2021-02-02"
"10620","Theatre Survey","https://www.cambridge.org/core/journals/theatre-survey","Cambridge University Press","2021-02-02"
"10621","Theory and Practice of Logic Programming","https://www.cambridge.org/core/journals/theory-and-practice-of-logic-programming","Cambridge University Press","2021-02-02"
"10622","Think","https://www.cambridge.org/core/journals/think","Cambridge University Press","2021-02-02"
"10623","Traditio","https://www.cambridge.org/core/journals/traditio","Cambridge University Press","2021-02-02"
"10624","TRaNS: Trans-Regional and -National Studies of Southeast Asia","https://www.cambridge.org/core/journals/trans-trans-regional-and-national-studies-of-southeast-asia","Cambridge University Press","2021-02-02"
"10625","Transactions of the Royal Historical Society","https://www.cambridge.org/core/journals/transactions-of-the-royal-historical-society","Cambridge University Press","2021-02-02"
"10626","Transnational Environmental Law","https://www.cambridge.org/core/journals/transnational-environmental-law","Cambridge University Press","2021-02-02"
"10627","Twentieth-Century Music","https://www.cambridge.org/core/journals/twentieth-century-music","Cambridge University Press","2021-02-02"
"10628","Twin Research and Human Genetics
Previous title: Twin Research (1998 - 2004)","https://www.cambridge.org/core/journals/twin-research-and-human-genetics","Cambridge University Press","2021-02-02"
"10629","Urban History
Previous title: Urban History Yearbook (1974 - 1991)","https://www.cambridge.org/core/journals/urban-history","Cambridge University Press","2021-02-02"
"10630","Utilitas","https://www.cambridge.org/core/journals/utilitas","Cambridge University Press","2021-02-02"
"10631","Victorian Literature and Culture
Previous title: Browning Institute Studies (1973 - 1990)","https://www.cambridge.org/core/journals/victorian-literature-and-culture","Cambridge University Press","2021-02-02"
"10632","Visual Neuroscience","https://www.cambridge.org/core/journals/visual-neuroscience","Cambridge University Press","2021-02-02"
"10633","Wearable Technologies","https://www.cambridge.org/core/journals/wearable-technologies","Cambridge University Press","2021-02-02"
"10634","Weed Science
Previous title: Weeds (1951 - 1967)","https://www.cambridge.org/core/journals/weed-science","Cambridge University Press","2021-02-02"
"10635","Weed Technology","https://www.cambridge.org/core/journals/weed-technology","Cambridge University Press","2021-02-02"
"10636","World Politics","https://www.cambridge.org/core/journals/world-politics","Cambridge University Press","2021-02-02"
"10637","World Trade Review","https://www.cambridge.org/core/journals/world-trade-review","Cambridge University Press","2021-02-02"
"10638","Yearbook for Traditional Music
Previous title: Yearbook of the International Folk Music Council (1969 - 1980)
Previous title: Journal of the International Folk Music Council (1949 - 1968)","https://www.cambridge.org/core/journals/yearbook-for-traditional-music","Cambridge University Press","2021-02-02"
"10639","Zygote","https://www.cambridge.org/core/journals/zygote","Cambridge University Press","2021-02-02"
"14467","Int. J. of Applied Cryptography","https://www.inderscience.com/jhome.php?jcode=ijact","Inderscience",NA
"14468","Int. J. of Applied Nonlinear Science","https://www.inderscience.com/jhome.php?jcode=ijans","Inderscience",NA
"14469","Int. J. of Bio-Inspired Computation","https://www.inderscience.com/jhome.php?jcode=ijbic","Inderscience",NA
"14470","Int. J. of Computational Complexity and Intelligent Algorithms","https://www.inderscience.com/jhome.php?jcode=ijccia","Inderscience",NA
"14471","Int. J. of Computational Vision and Robotics","https://www.inderscience.com/jhome.php?jcode=ijcvr","Inderscience",NA
"14472","Int. J. of Computer Aided Engineering and Technology","https://www.inderscience.com/jhome.php?jcode=ijcaet","Inderscience",NA
"14473","Int. J. of Computing Science and Mathematics","https://www.inderscience.com/jhome.php?jcode=ijcsm","Inderscience",NA
"14474","Int. J. of Data Analysis Techniques and Strategies","https://www.inderscience.com/jhome.php?jcode=ijdats","Inderscience",NA
"14475","Int. J. of Dynamical Systems and Differential Equations","https://www.inderscience.com/jhome.php?jcode=ijdsde","Inderscience",NA
"14476","Int. J. of Fuzzy Computation and Modelling","https://www.inderscience.com/jhome.php?jcode=ijfcm","Inderscience",NA
"14477","Int. J. of Information and Coding Theory","https://www.inderscience.com/jhome.php?jcode=ijicot","Inderscience",NA
"14478","Int. J. of Mathematical Modelling and Numerical Optimisation","https://www.inderscience.com/jhome.php?jcode=ijmmno","Inderscience",NA
"14479","Int. J. of Mathematics in Operational Research","https://www.inderscience.com/jhome.php?jcode=ijmor","Inderscience",NA
"14480","Int. J. of Metaheuristics","https://www.inderscience.com/jhome.php?jcode=ijmheur","Inderscience",NA
"14481","Int. J. of Multivariate Data Analysis","https://www.inderscience.com/jhome.php?jcode=ijmda","Inderscience",NA
"14482","Int. J. of Network Science","https://www.inderscience.com/jhome.php?jcode=ijns","Inderscience",NA
"14483","Int. J. of Networking and Security","https://www.inderscience.com/jhome.php?jcode=ijnsec","Inderscience",NA
"14484","Int. J. of Swarm Intelligence","https://www.inderscience.com/jhome.php?jcode=ijsi","Inderscience",NA
"14485","Progress in Computational Fluid Dynamics, An Int. J.","https://www.inderscience.com/jhome.php?jcode=pcfd","Inderscience",NA
"14486","Int. J. of Advanced Intelligence Paradigms","https://www.inderscience.com/jhome.php?jcode=ijaip","Inderscience",NA
"14487","Int. J. of Artificial Intelligence and Soft Computing","https://www.inderscience.com/jhome.php?jcode=ijaisc","Inderscience",NA
"14488","Int. J. of Biometrics","https://www.inderscience.com/jhome.php?jcode=ijbm","Inderscience",NA
"14489","Int. J. of Blockchains and Cryptocurrencies","https://www.inderscience.com/jhome.php?jcode=ijbc","Inderscience",NA
"14490","Int. J. of Cognitive Biometrics","https://www.inderscience.com/jhome.php?jcode=ijcb","Inderscience",NA
"14491","Int. J. of Collaborative Intelligence","https://www.inderscience.com/jhome.php?jcode=ijci","Inderscience",NA
"14492","Int. J. of Computational Intelligence in Bioinformatics and Systems Biology","https://www.inderscience.com/jhome.php?jcode=ijcibsb","Inderscience",NA
"14493","Int. J. of Computational Intelligence Studies","https://www.inderscience.com/jhome.php?jcode=ijcistudies","Inderscience",NA
"14494","Int. J. of Computational Science and Engineering","https://www.inderscience.com/jhome.php?jcode=ijcse","Inderscience",NA
"14495","Int. J. of Cybernetics and Cyber-Physical Systems</a>","https://www.inderscience.com/jhome.php?jcode=ijccps","Inderscience",NA
"14496","Int. J. of Digital Signals and Smart Systems","https://www.inderscience.com/jhome.php?jcode=ijdsss","Inderscience",NA
"14497","Int. J. of Granular Computing, Rough Sets and Intelligent Systems","https://www.inderscience.com/jhome.php?jcode=ijgcrsis","Inderscience",NA
"14498","Int. J. of Hybrid Intelligence","https://www.inderscience.com/jhome.php?jcode=ijhi","Inderscience",NA
"14499","Int. J. of Intelligence and Sustainable Computing","https://www.inderscience.com/jhome.php?jcode=ijisc","Inderscience",NA
"14500","Int. J. of Intelligent Defence Support Systems","https://www.inderscience.com/jhome.php?jcode=ijidss","Inderscience",NA
"14501","Int. J. of Intelligent Engineering Informatics","https://www.inderscience.com/jhome.php?jcode=ijiei","Inderscience",NA
"14502","Int. J. of Intelligent Enterprise","https://www.inderscience.com/jhome.php?jcode=ijie","Inderscience",NA
"14503","Int. J. of Intelligent Information and Database Systems","https://www.inderscience.com/jhome.php?jcode=ijiids","Inderscience",NA
"14504","Int. J. of Intelligent Machines and Robotics","https://www.inderscience.com/jhome.php?jcode=ijimr","Inderscience",NA
"14505","Int. J. of Intelligent Systems Design and Computing","https://www.inderscience.com/jhome.php?jcode=ijisdc","Inderscience",NA
"14506","Int. J. of Intelligent Systems Technologies and Applications","https://www.inderscience.com/jhome.php?jcode=ijista","Inderscience",NA
"14507","Int. J. of Knowledge and Web Intelligence","https://www.inderscience.com/jhome.php?jcode=ijkwi","Inderscience",NA
"14508","Int. J. of Knowledge Engineering and Data Mining","https://www.inderscience.com/jhome.php?jcode=ijkedm","Inderscience",NA
"14509","Int. J. of Knowledge Engineering and Soft Data Paradigms","https://www.inderscience.com/jhome.php?jcode=ijkesdp","Inderscience",NA
"14510","Int. J. of Knowledge-Based Development","https://www.inderscience.com/jhome.php?jcode=ijkbd","Inderscience",NA
"14511","Int. J. of Machine Intelligence and Sensory Signal Processing","https://www.inderscience.com/jhome.php?jcode=ijmissp","Inderscience",NA
"14512","Int. J. of Mechanisms and Robotic Systems","https://www.inderscience.com/jhome.php?jcode=ijmrs","Inderscience",NA
"14513","Int. J. of Mechatronics and Automation","https://www.inderscience.com/jhome.php?jcode=ijma","Inderscience",NA
"14514","Int. J. of Mechatronics and Manufacturing Systems","https://www.inderscience.com/jhome.php?jcode=ijmms","Inderscience",NA
"14515","Int. J. of Multimedia Intelligence and Security","https://www.inderscience.com/jhome.php?jcode=ijmis","Inderscience",NA
"14516","Int. J. of Reasoning-based Intelligent Systems","https://www.inderscience.com/jhome.php?jcode=ijris","Inderscience",NA
"14517","Int. J. of Smart Grid and Green Communications","https://www.inderscience.com/jhome.php?jcode=ijsggc","Inderscience",NA
"14518","Int. J. of Smart Technology and Learning","https://www.inderscience.com/jhome.php?jcode=ijsmarttl","Inderscience",NA
"14519","Int. J. of Soft Computing and Networking","https://www.inderscience.com/jhome.php?jcode=ijscn","Inderscience",NA
"14520","Int. J. of Advanced Media and Communication","https://www.inderscience.com/jhome.php?jcode=ijamc","Inderscience",NA
"14521","Int. J. of Autonomous and Adaptive Communications Systems","https://www.inderscience.com/jhome.php?jcode=ijaacs","Inderscience",NA
"14522","Int. J. of Communication Networks and Distributed Systems","https://www.inderscience.com/jhome.php?jcode=ijcnds","Inderscience",NA
"14523","Int. J. of Electronic Transport","https://www.inderscience.com/jhome.php?jcode=ijet","Inderscience",NA
"14524","Int. J. of Information and Communication Technology","https://www.inderscience.com/jhome.php?jcode=ijict","Inderscience",NA
"14525","Int. J. of Information Technology, Communications and Convergence","https://www.inderscience.com/jhome.php?jcode=ijitcc","Inderscience",NA
"14526","Int. J. of Intelligent Internet of Things Computing","https://www.inderscience.com/jhome.php?jcode=ijiitc","Inderscience",NA
"14527","Int. J. of Learning Technology","https://www.inderscience.com/jhome.php?jcode=ijlt","Inderscience",NA
"14528","Int. J. of Mobile Communications","https://www.inderscience.com/jhome.php?jcode=ijmc","Inderscience",NA
"14529","Int. J. of Mobile Learning and Organisation","https://www.inderscience.com/jhome.php?jcode=ijmlo","Inderscience",NA
"14530","Int. J. of Mobile Network Design and Innovation","https://www.inderscience.com/jhome.php?jcode=ijmndi","Inderscience",NA
"14531","Int. J. of Networking and Virtual Organisations","https://www.inderscience.com/jhome.php?jcode=ijnvo","Inderscience",NA
"14532","Int. J. of Radio Frequency Identification Technology and Applications","https://www.inderscience.com/jhome.php?jcode=ijrfita","Inderscience",NA
"14533","Int. J. of Satellite Communications Policy and Management","https://www.inderscience.com/jhome.php?jcode=ijscpm","Inderscience",NA
"14534","Int. J. of Security and Networks","https://www.inderscience.com/jhome.php?jcode=ijsn","Inderscience",NA
"14535","Int. J. of Sensor Networks","https://www.inderscience.com/jhome.php?jcode=ijsnet","Inderscience",NA
"14536","Int. J. of Social Computing and Cyber-Physical Systems","https://www.inderscience.com/jhome.php?jcode=ijsccps","Inderscience",NA
"14537","Int. J. of Social Media and Interactive Learning Environments","https://www.inderscience.com/jhome.php?jcode=ijsmile","Inderscience",NA
"14538","Int. J. of Social Network Mining","https://www.inderscience.com/jhome.php?jcode=ijsnm","Inderscience",NA
"14539","Int. J. of Space Science and Engineering","https://www.inderscience.com/jhome.php?jcode=ijspacese","Inderscience",NA
"14540","Int. J. of Systems, Control and Communications","https://www.inderscience.com/jhome.php?jcode=ijscc","Inderscience",NA
"14541","Int. J. of Technology Enhanced Learning","https://www.inderscience.com/jhome.php?jcode=ijtel","Inderscience",NA
"14542","Int. J. of Telemedicine and Clinical Practices","https://www.inderscience.com/jhome.php?jcode=ijtmcp","Inderscience",NA
"14543","Int. J. of Trust Management in Computing and Communications","https://www.inderscience.com/jhome.php?jcode=ijtmcc","Inderscience",NA
"14544","Int. J. of Ultra Wideband Communications and Systems","https://www.inderscience.com/jhome.php?jcode=ijuwbcs","Inderscience",NA
"14545","Int. J. of Wireless and Mobile Computing","https://www.inderscience.com/jhome.php?jcode=ijwmc","Inderscience",NA
"14546","Int. J. of Ad Hoc and Ubiquitous Computing","https://www.inderscience.com/jhome.php?jcode=ijahuc","Inderscience",NA
"14547","Int. J. of Adaptive and Innovative Systems","https://www.inderscience.com/jhome.php?jcode=ijais","Inderscience",NA
"14548","Int. J. of Agent-Oriented Software Engineering","https://www.inderscience.com/jhome.php?jcode=ijaose","Inderscience",NA
"14549","Int. J. of Agile and Extreme Software Development","https://www.inderscience.com/jhome.php?jcode=ijaesd","Inderscience",NA
"14550","Int. J. of Applied Pattern Recognition","https://www.inderscience.com/jhome.php?jcode=ijapr","Inderscience",NA
"14551","Int. J. of Applied Systemic Studies","https://www.inderscience.com/jhome.php?jcode=ijass","Inderscience",NA
"14552","Int. J. of Arts and Technology","https://www.inderscience.com/jhome.php?jcode=ijart","Inderscience",NA
"14553","Int. J. of Auditing Technology","https://www.inderscience.com/jhome.php?jcode=ijaudit","Inderscience",NA
"14554","Int. J. of Automation and Control","https://www.inderscience.com/jhome.php?jcode=ijaac","Inderscience",NA
"14555","Int. J. of Autonomic Computing","https://www.inderscience.com/jhome.php?jcode=ijac","Inderscience",NA
"14556","Int. J. of Big Data Intelligence","https://www.inderscience.com/jhome.php?jcode=ijbdi","Inderscience",NA
"14557","Int. J. of Big Data Management","https://www.inderscience.com/jhome.php?jcode=ijbdm","Inderscience",NA
"14558","Int. J. of Bioinformatics Research and Applications","https://www.inderscience.com/jhome.php?jcode=ijbra","Inderscience",NA
"14559","Int. J. of Business Information Systems","https://www.inderscience.com/jhome.php?jcode=ijbis","Inderscience",NA
"14560","Int. J. of Business Intelligence and Data Mining","https://www.inderscience.com/jhome.php?jcode=ijbidm","Inderscience",NA
"14561","Int. J. of Cloud Computing","https://www.inderscience.com/jhome.php?jcode=ijcc","Inderscience",NA
"14562","Int. J. of Cognitive Performance Support","https://www.inderscience.com/jhome.php?jcode=ijcps","Inderscience",NA
"14563","Int. J. of Computational Biology and Drug Design","https://www.inderscience.com/jhome.php?jcode=ijcbdd","Inderscience",NA
"14564","Int. J. of Computational Economics and Econometrics","https://www.inderscience.com/jhome.php?jcode=ijcee","Inderscience",NA
"14565","Int. J. of Computational Materials Science and Surface Engineering","https://www.inderscience.com/jhome.php?jcode=ijcmsse","Inderscience",NA
"14566","Int. J. of Computational Medicine and Healthcare","https://www.inderscience.com/jhome.php?jcode=ijcmh","Inderscience",NA
"14567","Int. J. of Computational Microbiology and Medical Ecology</a>","https://www.inderscience.com/jhome.php?jcode=ijcmme","Inderscience",NA
"14568","Int. J. of Computational Systems Engineering","https://www.inderscience.com/jhome.php?jcode=ijcsyse","Inderscience",NA
"14569","Int. J. of Computer Applications in Technology","https://www.inderscience.com/jhome.php?jcode=ijcat","Inderscience",NA
"14570","Int. J. of Computers in Healthcare","https://www.inderscience.com/jhome.php?jcode=ijcih","Inderscience",NA
"14571","Int. J. of Convergence Computing","https://www.inderscience.com/jhome.php?jcode=ijconvc","Inderscience",NA
"14572","Int. J. of Creative Computing","https://www.inderscience.com/jhome.php?jcode=ijcrc","Inderscience",NA
"14573","Int. J. of Critical Computer-Based Systems","https://www.inderscience.com/jhome.php?jcode=ijccbs","Inderscience",NA
"14574","Int. J. of Data Mining and Bioinformatics","https://www.inderscience.com/jhome.php?jcode=ijdmb","Inderscience",NA
"14575","Int. J. of Data Mining, Modelling and Management","https://www.inderscience.com/jhome.php?jcode=ijdmmm","Inderscience",NA
"14576","Int. J. of Data Science","https://www.inderscience.com/jhome.php?jcode=ijds","Inderscience",NA
"14577","Int. J. of Digital Culture and Electronic Tourism","https://www.inderscience.com/jhome.php?jcode=ijdcet","Inderscience",NA
"14578","Int. J. of Electronic Security and Digital Forensics","https://www.inderscience.com/jhome.php?jcode=ijesdf","Inderscience",NA
"14579","Int. J. of Embedded Systems","https://www.inderscience.com/jhome.php?jcode=ijes","Inderscience",NA
"14580","Int. J. of Emerging Computing for Sustainable Agriculture</a>","https://www.inderscience.com/jhome.php?jcode=ijecsa","Inderscience",NA
"14581","Int. J. of Experimental and Computational Biomechanics","https://www.inderscience.com/jhome.php?jcode=ijecb","Inderscience",NA
"14582","Int. J. of Forensic Software Engineering","https://www.inderscience.com/jhome.php?jcode=ijfse","Inderscience",NA
"14583","Int. J. of Grid and Utility Computing","https://www.inderscience.com/jhome.php?jcode=ijguc","Inderscience",NA
"14584","Int. J. of High Performance Computing and Networking","https://www.inderscience.com/jhome.php?jcode=ijhpcn","Inderscience",NA
"14585","Int. J. of High Performance Systems Architecture","https://www.inderscience.com/jhome.php?jcode=ijhpsa","Inderscience",NA
"14586","Int. J. of Humanitarian Technology","https://www.inderscience.com/jhome.php?jcode=ijht","Inderscience",NA
"14587","Int. J. of Image Mining","https://www.inderscience.com/jhome.php?jcode=ijim","Inderscience",NA
"14588","Int. J. of Innovative Computing and Applications","https://www.inderscience.com/jhome.php?jcode=ijica","Inderscience",NA
"14589","Int. J. of Internet Technology and Secured Transactions","https://www.inderscience.com/jhome.php?jcode=ijitst","Inderscience",NA
"14590","Int. J. of Knowledge Science and Engineering</a>","https://www.inderscience.com/jhome.php?jcode=ijkse","Inderscience",NA
"14591","Int. J. of Manufacturing Research","https://www.inderscience.com/jhome.php?jcode=ijmr","Inderscience",NA
"14592","Int. J. of Manufacturing Technology and Management","https://www.inderscience.com/jhome.php?jcode=ijmtm","Inderscience",NA
"14593","Int. J. of Medical Engineering and Informatics","https://www.inderscience.com/jhome.php?jcode=ijmei","Inderscience",NA
"14594","Int. J. of Metadata, Semantics and Ontologies","https://www.inderscience.com/jhome.php?jcode=ijmso","Inderscience",NA
"14595","Int. J. of Organisational Design and Engineering","https://www.inderscience.com/jhome.php?jcode=ijode","Inderscience",NA
"14596","Int. J. of Planning and Scheduling","https://www.inderscience.com/jhome.php?jcode=ijps","Inderscience",NA
"14597","Int. J. of Process Systems Engineering","https://www.inderscience.com/jhome.php?jcode=ijpse","Inderscience",NA
"14598","Int. J. of Semantic and Infrastructure Services</a>","https://www.inderscience.com/jhome.php?jcode=ijsis","Inderscience",NA
"14599","Int. J. of Service and Computing Oriented Manufacturing","https://www.inderscience.com/jhome.php?jcode=ijscom","Inderscience",NA
"14600","Int. J. of Social and Humanistic Computing","https://www.inderscience.com/jhome.php?jcode=ijshc","Inderscience",NA
"14601","Int. J. of Software Engineering, Technology and Applications","https://www.inderscience.com/jhome.php?jcode=ijseta","Inderscience",NA
"14602","Int. J. of Space-Based and Situated Computing","https://www.inderscience.com/jhome.php?jcode=ijssc","Inderscience",NA
"14603","Int. J. of Spatio-Temporal Data Science","https://www.inderscience.com/jhome.php?jcode=ijstds","Inderscience",NA
"14604","Int. J. of Student Project Reporting</a>","https://www.inderscience.com/jhome.php?jcode=ijspr","Inderscience",NA
"14605","Int. J. of System Control and Information Processing","https://www.inderscience.com/jhome.php?jcode=ijscip","Inderscience",NA
"14606","Int. J. of the Digital Human","https://www.inderscience.com/jhome.php?jcode=ijdh","Inderscience",NA
"14607","Int. J. of Web and Grid Services","https://www.inderscience.com/jhome.php?jcode=ijwgs","Inderscience",NA
"14608","Int. J. of Web Science","https://www.inderscience.com/jhome.php?jcode=ijws","Inderscience",NA
"14609","Electronic Government, an Int. J.","https://www.inderscience.com/jhome.php?jcode=eg","Inderscience",NA
"14610","Int. J. of Aerospace System Science and Engineering</a>","https://www.inderscience.com/jhome.php?jcode=ijasse","Inderscience",NA
"14611","Int. J. of Applied Decision Sciences","https://www.inderscience.com/jhome.php?jcode=ijads","Inderscience",NA
"14612","Int. J. of Automotive Technology and Management","https://www.inderscience.com/jhome.php?jcode=ijatm","Inderscience",NA
"14613","Int. J. of Business Intelligence and Systems Engineering","https://www.inderscience.com/jhome.php?jcode=ijbise","Inderscience",NA
"14614","Int. J. of Business Process Integration and Management","https://www.inderscience.com/jhome.php?jcode=ijbpim","Inderscience",NA
"14615","Int. J. of Digital Enterprise Technology","https://www.inderscience.com/jhome.php?jcode=ijdet","Inderscience",NA
"14616","Int. J. of Electronic Banking","https://www.inderscience.com/jhome.php?jcode=ijebank","Inderscience",NA
"14617","Int. J. of Electronic Business","https://www.inderscience.com/jhome.php?jcode=ijeb","Inderscience",NA
"14618","Int. J. of Electronic Customer Relationship Management","https://www.inderscience.com/jhome.php?jcode=ijecrm","Inderscience",NA
"14619","Int. J. of Electronic Democracy","https://www.inderscience.com/jhome.php?jcode=ijed","Inderscience",NA
"14620","Int. J. of Electronic Finance","https://www.inderscience.com/jhome.php?jcode=ijef","Inderscience",NA
"14621","Int. J. of Electronic Governance","https://www.inderscience.com/jhome.php?jcode=ijeg","Inderscience",NA
"14622","Int. J. of Electronic Healthcare","https://www.inderscience.com/jhome.php?jcode=ijeh","Inderscience",NA
"14623","Int. J. of Electronic Marketing and Retailing","https://www.inderscience.com/jhome.php?jcode=ijemr","Inderscience",NA
"14624","Int. J. of Electronic Trade</a>","https://www.inderscience.com/jhome.php?jcode=ijetrade","Inderscience",NA
"14625","Int. J. of Enterprise Systems Integration and Interoperability</a>","https://www.inderscience.com/jhome.php?jcode=ijesii","Inderscience",NA
"14626","Int. J. of Indian Culture and Business Management","https://www.inderscience.com/jhome.php?jcode=ijicbm","Inderscience",NA
"14627","Int. J. of Information and Computer Security","https://www.inderscience.com/jhome.php?jcode=ijics","Inderscience",NA
"14628","Int. J. of Information and Decision Sciences","https://www.inderscience.com/jhome.php?jcode=ijids","Inderscience",NA
"14629","Int. J. of Information Privacy, Security and Integrity","https://www.inderscience.com/jhome.php?jcode=ijipsi","Inderscience",NA
"14630","Int. J. of Information Quality","https://www.inderscience.com/jhome.php?jcode=ijiq","Inderscience",NA
"14631","Int. J. of Information Systems and Change Management","https://www.inderscience.com/jhome.php?jcode=ijiscm","Inderscience",NA
"14632","Int. J. of Information Systems and Management","https://www.inderscience.com/jhome.php?jcode=ijisam","Inderscience",NA
"14633","Int. J. of Information Technology and Management","https://www.inderscience.com/jhome.php?jcode=ijitm","Inderscience",NA
"14634","Int. J. of Intercultural Information Management","https://www.inderscience.com/jhome.php?jcode=ijiim","Inderscience",NA
"14635","Int. J. of Internet of Things and Cyber-Assurance","https://www.inderscience.com/jhome.php?jcode=ijitca","Inderscience",NA
"14636","Int. J. of Knowledge Management Studies","https://www.inderscience.com/jhome.php?jcode=ijkms","Inderscience",NA
"14637","Int. J. of Legal Information Design</a>","https://www.inderscience.com/jhome.php?jcode=ijlid","Inderscience",NA
"14638","Int. J. of Qualitative Information Systems Research</a>","https://www.inderscience.com/jhome.php?jcode=ijqisr","Inderscience",NA
"14639","Int. J. of Services and Standards","https://www.inderscience.com/jhome.php?jcode=ijss","Inderscience",NA
"14640","Int. J. of Services Technology and Management","https://www.inderscience.com/jhome.php?jcode=ijstm","Inderscience",NA
"14641","Int. J. of Spatial, Temporal and Multimedia Information Systems","https://www.inderscience.com/jhome.php?jcode=ijstmis","Inderscience",NA
"14642","Int. J. of Sustainable Agricultural Management and Informatics","https://www.inderscience.com/jhome.php?jcode=ijsami","Inderscience",NA
"14643","Int. J. of Sustainable Real Estate and Construction Economics","https://www.inderscience.com/jhome.php?jcode=ijsrece","Inderscience",NA
"14644","Int. J. of Technology Policy and Law","https://www.inderscience.com/jhome.php?jcode=ijtpl","Inderscience",NA
"14645","Int. J. of Virtual Technology and Multimedia","https://www.inderscience.com/jhome.php?jcode=ijvtm","Inderscience",NA
"14646","Int. J. of Internet and Enterprise Management","https://www.inderscience.com/jhome.php?jcode=ijiem","Inderscience",NA
