"","publisher","journal","role","editor","affiliation","url","date"
"180","Allied Academies","Journal of Clinical and Experimental Traumatology","Editor","Dr Sanjith Saseedharan","S.L. Raheja Hospital (A Fortis Associate), Raheja Rugnalaya Marg, Mahim West, Mumbai, Maharashtra, India. ","https://www.alliedacademies.org/clinical-experimental-traumatology/editors.php",2021-05-19
"181","Allied Academies","Journal of Clinical Dentistry and Oral Health","Editor in cheif","John E. Nathan","Adjunct Professor,
Department of Pediatric Dentistry,
Case Western Reserve University,
USA. ","https://www.alliedacademies.org/journal-clinical-dentistry-trials/editors.php",2021-05-19
"182","Allied Academies","Journal of Clinical Dentistry and Oral Health","Editor","Sujesh Machha","Mamata Dental College, Khammam, Telangana, India ","https://www.alliedacademies.org/journal-clinical-dentistry-trials/editors.php",2021-05-19
"183","Allied Academies","Journal of Clinical Dentistry and Oral Health","Editor","ROHIT KULSHRESTHA","Senior Lecturer,
Department of Orthodontics and dentofacial Orthopedics,
Terna Dental College, Nerul,
Navi Mumbai, India. ","https://www.alliedacademies.org/journal-clinical-dentistry-trials/editors.php",2021-05-19
"184","Allied Academies","Journal of Clinical Dentistry and Oral Health","Editor","Loai AlJerf","Prof. Loai Aljerf
Department of Basic Sciences,
Faculty of Dental Medicine,
Damascus University,
Damascus,
Syria ","https://www.alliedacademies.org/journal-clinical-dentistry-trials/editors.php",2021-05-19
"185","Allied Academies","Journal of Clinical Dentistry and Oral Health","Editor","Pouran Famili","Professor of Periodontics, School of Dental Medicine, University of Pittsburgh, United States. ","https://www.alliedacademies.org/journal-clinical-dentistry-trials/editors.php",2021-05-19
"186","Allied Academies","Journal of Clinical Dentistry and Oral Health","Editor","Shen Hu","Associate Professor, Division of Oral Biology and Medicine, School of Dentistry,
Jonsson Comprehensive Cancer Center, University of California, Los Angeles. ","https://www.alliedacademies.org/journal-clinical-dentistry-trials/editors.php",2021-05-19
"187","Allied Academies","Journal of Clinical Dentistry and Oral Health","Editor","Voltis Dakaj","Faculty of Dental Science, Dentistry, ALDENT University, Albania. ","https://www.alliedacademies.org/journal-clinical-dentistry-trials/editors.php",2021-05-19
"188","Allied Academies","Journal of Clinical Dentistry and Oral Health","Editor","Abdulhakim Ahmad Q A Alyafei","Head of Dental Department, Al Wakra Hospital Hamad Medical Corporation, Qatar. ","https://www.alliedacademies.org/journal-clinical-dentistry-trials/editors.php",2021-05-19
"189","Allied Academies","Journal of Clinical Dentistry and Oral Health","Editor","Saaid Ayesh Al Shehadat","Endodontist and Assistant Professor, Department of Preventive and Restorative Dentistry, College of Dental Medicine, Sharjah University, UAE. ","https://www.alliedacademies.org/journal-clinical-dentistry-trials/editors.php",2021-05-19
"190","Allied Academies","Journal of Clinical Dentistry and Oral Health","Editor","Devinder Preet Singh","Assistant Professor,
Department of Orthodontics,
Dr. Harvansh Singh Judge Institute Of Dental Sciences &amp; Hospital,
India. ","https://www.alliedacademies.org/journal-clinical-dentistry-trials/editors.php",2021-05-19
"191","Allied Academies","Journal of Clinical Dentistry and Oral Health","Editor","Felipe Weidenbach Degrazia","Universidade Federal do Rio Grande do Sul, Brazil. ","https://www.alliedacademies.org/journal-clinical-dentistry-trials/editors.php",2021-05-19
"192","Allied Academies","Journal of Clinical Dentistry and Oral Health","Editor","Akhilanand Chaurasia","Associate Professor,
Department of Oral Medicine and Radiology,
King George's Medical University,
India. ","https://www.alliedacademies.org/journal-clinical-dentistry-trials/editors.php",2021-05-19
"193","Allied Academies","Journal of Clinical Dentistry and Oral Health","Editor","Ziad N. AL-Dwairi","Vice Dean,Director of Dental Teaching Clinics,
Faculty of Dentistry, Jordan University of Science and Technology, Irbid, Jordan. ","https://www.alliedacademies.org/journal-clinical-dentistry-trials/editors.php",2021-05-19
"194","Allied Academies","Journal of Clinical Dentistry and Oral Health","Editor","Rajashree Dasari","Associate Professor and Post Graduate Teacher, Department of Periodontics,
Panineeya Institute of Dental Sciences, Hyderabad, India. ","https://www.alliedacademies.org/journal-clinical-dentistry-trials/editors.php",2021-05-19
"195","Allied Academies","Journal of Clinical Dentistry and Oral Health","Editor","Wael M. Al-Omari","professor of prosthodontics and dental education , Jordan University of Science and Technology, Irbid, Jordan. ","https://www.alliedacademies.org/journal-clinical-dentistry-trials/editors.php",2021-05-19
"196","Allied Academies","Journal of Clinical Dentistry and Oral Health","Editor","Diksha Singh","Assistant Professor, Department of Oral Pathology,
KGMU,
India. ","https://www.alliedacademies.org/journal-clinical-dentistry-trials/editors.php",2021-05-19
"197","Allied Academies","Journal of Clinical Dentistry and Oral Health","Editor","Nermin Mohammed Ahmed Yussif","Assistant lecturer, periodontology department, faculty of oral and dental medicine, October University of Modern sciences and Arts University (MSA), Egypt. ","https://www.alliedacademies.org/journal-clinical-dentistry-trials/editors.php",2021-05-19
"198","Allied Academies","Journal of Clinical Dentistry and Oral Health","Editor","Kaushal Kishor Agrawal","Assistant professor,
Faculty of Dental Sciences,
King George Medical University,
India. ","https://www.alliedacademies.org/journal-clinical-dentistry-trials/editors.php",2021-05-19
"199","Allied Academies","Journal of Clinical Endocrionology Research","Editorial Board","Alexander E. Berezin","Consultant of Cardiology, Unit of Internal Medicine Department, State Medical University, Zaporozhye, Ukraine ","https://www.alliedacademies.org/journal-clinical-endocrionology-research/editors.php",2021-05-19
"200","Allied Academies","Journal of Clinical Endocrionology Research","Editorial Board","Akira Sugawara","Department of Molecular Endocrinology, Graduate School of Medicine, Tohoku University, Japan ","https://www.alliedacademies.org/journal-clinical-endocrionology-research/editors.php",2021-05-19
"201","Allied Academies","Journal of Clinical Endocrionology Research","Editorial Board","Lali Pkhaladze","Clinical Director Physician - Reproductologyst &amp; Gynecologist, Archil Khomasuridze Institute of Reproductology, Georgia ","https://www.alliedacademies.org/journal-clinical-endocrionology-research/editors.php",2021-05-19
"202","Allied Academies","Journal of Clinical Endocrionology Research","Editorial Board","Jesus Devesa Mugica","School of Medicine, University of Santiago de Compostela, Spain ","https://www.alliedacademies.org/journal-clinical-endocrionology-research/editors.php",2021-05-19
"203","Allied Academies","Journal of Clinical Endocrionology Research","Editorial Board","Tsvetelina Velikova","Department of Clinical Laboratory and Clinical Immunology, Medical University of Sofia , Bulgaria ","https://www.alliedacademies.org/journal-clinical-endocrionology-research/editors.php",2021-05-19
"204","Allied Academies","Journal of Clinical Endocrionology Research","Editorial Board","Parijat De","Consultant &amp; Clinical Lead in Diabetes &amp; Endocrinology,
Sandwell &amp; West Birmingham NHS Trust, UK ","https://www.alliedacademies.org/journal-clinical-endocrionology-research/editors.php",2021-05-19
"205","Allied Academies","Journal of Clinical Endocrionology Research","Editorial Board","Jun Liu","Department of Breast-thyroid Surgery, Shanghai Jiaotong University, China ","https://www.alliedacademies.org/journal-clinical-endocrionology-research/editors.php",2021-05-19
"206","Allied Academies","Journal of Clinical Endocrionology Research","Editorial Board","Michal Hubert Wrobel","Department of Physiology and Toxicology of Reproduction, Institute of Animal Reproduction and Food Research Polish Academy of Sciences Olsztyn, Poland ","https://www.alliedacademies.org/journal-clinical-endocrionology-research/editors.php",2021-05-19
"207","Allied Academies","Journal of Clinical Endocrionology Research","Editorial Board","Umang Gunvantray Thakkar","Dept. of Regenerative Medicine &amp; Stem Cell Therapy, Dept. of Pediatrics, IKDRC, Asarwa, India ","https://www.alliedacademies.org/journal-clinical-endocrionology-research/editors.php",2021-05-19
"208","Allied Academies","Journal of Clinical Nephrology and Therapeutics","Editorial Board","Valerii A. Voinov","Professor, Head of Therapeutic Apheresis Department
Pavlov First Saint Petersburg State Medical University, Saint Petersburg, Russia ","https://www.alliedacademies.org/journal-clinical-nephrology-therapeutics/editors.php",2021-05-19
"209","Allied Academies","Journal of Clinical Nephrology and Therapeutics","Editorial Board","Valerii A. Voinov","Professor, Head of Therapeutic Apheresis Department
Pavlov First Saint Petersburg State Medical University, Saint Petersburg, Russia ","https://www.alliedacademies.org/journal-clinical-nephrology-therapeutics/editors.php",2021-05-19
"210","Allied Academies","Journal of Clinical Nephrology and Therapeutics","Editor","Robert John Amato","Professor
Department of Internal Medicine
Division of Oncology
The University of Texas Health Science Center at Houston ","https://www.alliedacademies.org/journal-clinical-nephrology-therapeutics/editors.php",2021-05-19
"211","Allied Academies","Journal of Clinical Nephrology and Therapeutics","Editor","Wanghui, Jing","Lecturer, School of Pharmacy, Xi'an Jiaotong Univerisity, China. ","https://www.alliedacademies.org/journal-clinical-nephrology-therapeutics/editors.php",2021-05-19
"212","Allied Academies","Journal of Clinical Nephrology and Therapeutics","Editor","Erling Bjerregaard Pedersen","Chief Physician, Department of Medicine and Medical Research, University of Clinic in Nephrology and Hypertension, Denmark. ","https://www.alliedacademies.org/journal-clinical-nephrology-therapeutics/editors.php",2021-05-19
"213","Allied Academies","Journal of Clinical Nephrology and Therapeutics","Editor","Yeo Wee Song","Khoo Teck Puat - National University Children's Medical Institute, Singapore. ","https://www.alliedacademies.org/journal-clinical-nephrology-therapeutics/editors.php",2021-05-19
"214","Allied Academies","Journal of Clinical Nephrology and Therapeutics","Editor","Isa Abdi Rad","Professor of Neurogenetics, Department of Medical Genetics, Motahari Teaching Hospital, Urmia University of Medical Sciences, Urmia, West Azerbaijan, Iran. ","https://www.alliedacademies.org/journal-clinical-nephrology-therapeutics/editors.php",2021-05-19
"215","Allied Academies","Journal of Clinical Nephrology and Therapeutics","Editor","Konstantinos (Costas) A. Fourtounas","Faculty of Medicine, School of Health Sciences, University of Thessaly, Greece. ","https://www.alliedacademies.org/journal-clinical-nephrology-therapeutics/editors.php",2021-05-19
"216","Allied Academies","Journal of Clinical Nephrology and Therapeutics","Editor","Morshed Ali Salah","Senior Consultant Urologist, Al Wakra Hospital, Hamad Medical Corporation, Qatar.
Assistant Professor,Weill Cornell of Medicine,Qatar. ","https://www.alliedacademies.org/journal-clinical-nephrology-therapeutics/editors.php",2021-05-19
"217","Allied Academies","Journal of Clinical Nephrology and Therapeutics","Editor","Lwaleed Bashir Abdulgader","Associate Professor,
Faculty of Health Sciences, University of Southampton, UK. ","https://www.alliedacademies.org/journal-clinical-nephrology-therapeutics/editors.php",2021-05-19
"218","Allied Academies","Journal of Clinical Nephrology and Therapeutics","Editor","Chunling Huang","Australian NHMRC early career research fellow in the renal lab at Kolling Institute,
Sydney Medical School, University of Sydney, Australia. ","https://www.alliedacademies.org/journal-clinical-nephrology-therapeutics/editors.php",2021-05-19
"219","Allied Academies","Journal of Clinical Nephrology and Therapeutics","Editor","Kamran Zargar-Shoshta","Senior Lecturer, Division of Urology,
Department of Surgery,
University of Auckland,
New Zealand. ","https://www.alliedacademies.org/journal-clinical-nephrology-therapeutics/editors.php",2021-05-19
"220","Allied Academies","Journal of Clinical Oncology and Cancer Research","Executive Editor","Jing, Chang-Bin","Department of Pediatric Oncology, Dana-Farber Cancer Institute, Harvard University, USA ","https://www.alliedacademies.org/journal-clinical-oncology-cancer-research/editors.php",2021-05-19
"221","Allied Academies","Journal of Clinical Oncology and Cancer Research","Editor-in-Chief","Sheue-yann Cheng","Program Director, Division of Cancer Prevention, National Cancer Institute, Rockville ","https://www.alliedacademies.org/journal-clinical-oncology-cancer-research/editors.php",2021-05-19
"222","Allied Academies","Journal of Clinical Oncology and Cancer Research","Editor","Amit Kumar","Program Director, NSRG, DCP, NCI ","https://www.alliedacademies.org/journal-clinical-oncology-cancer-research/editors.php",2021-05-19
"223","Allied Academies","Journal of Clinical Oncology and Cancer Research","Editor","Theodorakis, Emmanuel","Professor, Department of Chemistry &amp; Biochemistry, University of California, San Diego, USA ","https://www.alliedacademies.org/journal-clinical-oncology-cancer-research/editors.php",2021-05-19
"224","Allied Academies","Journal of Clinical Oncology and Cancer Research","Editor","Alessandra Franco","Department of Pediatrics, University of California, San Diego, USA ","https://www.alliedacademies.org/journal-clinical-oncology-cancer-research/editors.php",2021-05-19
"225","Allied Academies","Journal of Clinical Oncology and Cancer Research","Editor","Emily Mary McWilliams","Dr. McWilliams, Postdoctoral Research Fellow, Dana-Farber Cancer Institute, Harvard Medical School, Broad Institute, USA. ","https://www.alliedacademies.org/journal-clinical-oncology-cancer-research/editors.php",2021-05-19
"226","Allied Academies","Journal of Clinical Oncology and Cancer Research","Editor","Raymond Y Huang","Radiology Department, Brigham and Women's Hospital, Harvard university, USA ","https://www.alliedacademies.org/journal-clinical-oncology-cancer-research/editors.php",2021-05-19
"227","Allied Academies","Journal of Clinical Oncology and Cancer Research","Editor","Ebrahim Barkoudah","Instructor in Medicine, Harvard Medical School, USA ","https://www.alliedacademies.org/journal-clinical-oncology-cancer-research/editors.php",2021-05-19
"228","Allied Academies","Journal of Clinical Oncology and Cancer Research","Editor","Giada Bianchi","Instructor in Medicine, Dana-Farber Cancer Institute, Harvard Medical School, USA ","https://www.alliedacademies.org/journal-clinical-oncology-cancer-research/editors.php",2021-05-19
"229","Allied Academies","Journal of Clinical Oncology and Cancer Research","Editor","Amir Reza Aref","Department of Medicine, Harvard University, USA ","https://www.alliedacademies.org/journal-clinical-oncology-cancer-research/editors.php",2021-05-19
"230","Allied Academies","Journal of Clinical Oncology and Cancer Research","Editor","Ashmita Srinivasan","Department of Diagnostic Radiology, The University of Texas MD Anderson Cancer Center, USA ","https://www.alliedacademies.org/journal-clinical-oncology-cancer-research/editors.php",2021-05-19
"231","Allied Academies","Journal of Clinical Oncology and Cancer Research","Editor","Arezou A Ghazani","Medical Genomics , Harvard Medical School, USA ","https://www.alliedacademies.org/journal-clinical-oncology-cancer-research/editors.php",2021-05-19
"232","Allied Academies","Journal of Clinical Oncology and Cancer Research","Editor","Bashar Zeidan","Royal Hampshire County Hospital, UK ","https://www.alliedacademies.org/journal-clinical-oncology-cancer-research/editors.php",2021-05-19
"233","Allied Academies","Journal of Clinical Oncology and Cancer Research","Editor","Amrita-Singh Chandhoke","Department of Radiation Oncology, Harvard university, USA ","https://www.alliedacademies.org/journal-clinical-oncology-cancer-research/editors.php",2021-05-19
"234","Allied Academies","Journal of Clinical Oncology and Cancer Research","Editor","Anita Kuldeep Mehta","Department of Medical Oncology, Harvard Medical School, USA ","https://www.alliedacademies.org/journal-clinical-oncology-cancer-research/editors.php",2021-05-19
"235","Allied Academies","Journal of Clinical Ophthalmology","Editor","Burton M. Altura","Professor, Department of Medicine, Suny Downstate Medical Center, United States ","https://www.alliedacademies.org/clinical-ophthalmology-and-vision-science/editors.php",2021-05-19
"236","Allied Academies","Journal of Clinical Ophthalmology","Editor","Janardan Kumar","Professor &amp; Ex-Chair, Dept. of Natural Sciences, Becker College, Worcester, United States ","https://www.alliedacademies.org/clinical-ophthalmology-and-vision-science/editors.php",2021-05-19
"237","Allied Academies","Journal of Clinical Ophthalmology","Editor","Ji-chang He","Associate Professor, New England College of Optometry, MA, United States ","https://www.alliedacademies.org/clinical-ophthalmology-and-vision-science/editors.php",2021-05-19
"238","Allied Academies","Journal of Clinical Ophthalmology","Editor","Arivalagan Muthusamy","Chief Scientist, Zietchick Research Institute, Michigan Life Science &amp; Innovation Center, MI, United States ","https://www.alliedacademies.org/clinical-ophthalmology-and-vision-science/editors.php",2021-05-19
"239","Allied Academies","Journal of Clinical Ophthalmology","Editor","Zhang, Yujin","Associate Scientist, School of Optometry, Indiana University, United States ","https://www.alliedacademies.org/clinical-ophthalmology-and-vision-science/editors.php",2021-05-19
"240","Allied Academies","Journal of Clinical Ophthalmology","Editor","Mina Abdelmseih","Ophthalmologist, Augenarzte am Meer Clinic, Wilhelmshaven, Germany ","https://www.alliedacademies.org/clinical-ophthalmology-and-vision-science/editors.php",2021-05-19
"241","Allied Academies","Journal of Clinical Ophthalmology","Editor","Kholoud A. Bokhary","Assistant professor, Department of Optometry and Vision Science, College of Applied Medical Science, King Saud University, Riyadh, Saudi Arabia ","https://www.alliedacademies.org/clinical-ophthalmology-and-vision-science/editors.php",2021-05-19
"242","Allied Academies","Journal of Clinical Ophthalmology","Editor","Woohyok Chang","Founder and Owner, Chang's Retina Center, Korea ","https://www.alliedacademies.org/clinical-ophthalmology-and-vision-science/editors.php",2021-05-19
"243","Allied Academies","Journal of Clinical Ophthalmology","Editor","Giuseppe Giannaccare","Ophthalmologist, St Orsola-Malpighi Teaching Hospital, University of Bologna, Italy ","https://www.alliedacademies.org/clinical-ophthalmology-and-vision-science/editors.php",2021-05-19
"244","Allied Academies","Journal of Clinical Ophthalmology","Editor","Carmelina Daniela Anfuso","Associate Professor, Department of Biomedical and Biotechnological Sciences, University of Catania, Italy ","https://www.alliedacademies.org/clinical-ophthalmology-and-vision-science/editors.php",2021-05-19
"245","Allied Academies","Journal of Clinical Ophthalmology","Editor","Jacques Ramos Houly","Assistant Physician at Hilton Rocha Foundation and Federal University of Minas Gerais, Brazil ","https://www.alliedacademies.org/clinical-ophthalmology-and-vision-science/editors.php",2021-05-19
"246","Allied Academies","Journal of Clinical Ophthalmology","Editor","Mohammad Naderan","School of Medicine, Tehran University of Medical Sciences, Keshavarz Boulevard, Tehran, Iran ","https://www.alliedacademies.org/clinical-ophthalmology-and-vision-science/editors.php",2021-05-19
"247","Allied Academies","Journal of Clinical Ophthalmology","Editor","Claudia Florida COSTEA","Consultant Ophthalmologist, Clinical Emergency Hospital of Lasi, Romania ","https://www.alliedacademies.org/clinical-ophthalmology-and-vision-science/editors.php",2021-05-19
"248","Allied Academies","Journal of Clinical Ophthalmology","Editor","Shahzad F. Haque","Associate Professor, Department of Medicine, JNMCH, AMU, Aligarh, India ","https://www.alliedacademies.org/clinical-ophthalmology-and-vision-science/editors.php",2021-05-19
"249","Allied Academies","Journal of Clinical Ophthalmology","Editor","Shamim Ahmad","Professor of Microbiology &amp; Officer-in-Charge (Head), Microbiology Section, Institute of
Ophthalmology, JN Medical College, Aligarh Muslim University, Aligarh, India ","https://www.alliedacademies.org/clinical-ophthalmology-and-vision-science/editors.php",2021-05-19
"250","Allied Academies","Journal of Clinical Ophthalmology","Editor","Anubhav Chauhan","Department of Ophthalmology, Dr Yashwant Singh Parmar Government Medical College, Himachal Pradesh, India ","https://www.alliedacademies.org/clinical-ophthalmology-and-vision-science/editors.php",2021-05-19
"251","Allied Academies","Journal of Clinical Ophthalmology","Editor","Dewang Angmo","Assistant Professor of Ophthalmology, apex institute of India, Dr RP Centre for Ophthalmic Sciences, AIIMS, India ","https://www.alliedacademies.org/clinical-ophthalmology-and-vision-science/editors.php",2021-05-19
"252","Allied Academies","Journal of Clinical Ophthalmology","Editor","Ayman Ahmed Alkawas","Professor of Ophthalmology, Faculty of Medicine, Zagazig University, Egypt ","https://www.alliedacademies.org/clinical-ophthalmology-and-vision-science/editors.php",2021-05-19
"253","Allied Academies","Journal of Clinical Ophthalmology","Editor","Nikolai M Sergienko","Professor, Department of Ophthalmology, National Medical Academy of Postgraduate Education, Ukraine ","https://www.alliedacademies.org/clinical-ophthalmology-and-vision-science/editors.php",2021-05-19
"254","Allied Academies","Journal of Clinical Ophthalmology","Editor","Dieudonne Kaimbo Wa Kaimbo","Professor, Department of Ophthalmology, University of Kinshasa, the Democratic Republic of Congo ","https://www.alliedacademies.org/clinical-ophthalmology-and-vision-science/editors.php",2021-05-19
"255","Allied Academies","Journal of Clinical Pathology and Laboratory Medicine","Editor","Sherif A. Rezk","Associate Professor of Clinical Pathology, University of California Irvine School of Medicine (UCI), Department of Pathology &amp; Laboratory Medicine, USA. ","https://www.alliedacademies.org/clinical-pathology-laboratory-medicine/editors.php",2021-05-19
"256","Allied Academies","Journal of Clinical Pathology and Laboratory Medicine","Editor","Jean-Francois Picimbon","Professor at the School of Bioengineering at QILU University of Technology (QLUT) and Director of the Institute of Agricultural Microbiology in Jinan , China. ","https://www.alliedacademies.org/clinical-pathology-laboratory-medicine/editors.php",2021-05-19
"257","Allied Academies","Journal of Clinical Pathology and Laboratory Medicine","Editor","Jorge Jacot","Associate Professor, Department of Pathology &amp; Anatomy, Program Director Pathologists,
Eastern Virginia Medical School, USA. ","https://www.alliedacademies.org/clinical-pathology-laboratory-medicine/editors.php",2021-05-19
"258","Allied Academies","Journal of Clinical Pathology and Laboratory Medicine","Editor","Koichi Sakakura","Postdoctoral Fellowship in Surgery,University of Pittsburgh School of Medicine,Pittsburgh, PA, USA ","https://www.alliedacademies.org/clinical-pathology-laboratory-medicine/editors.php",2021-05-19
"259","Allied Academies","Journal of Clinical Pathology and Laboratory Medicine","Editor","Arshad Khan","Assistant Professor ,University of Texas Health Science Center-Medical School, Department of Pathology and Laboratory Medicine, Houston, Texas, USA. ","https://www.alliedacademies.org/clinical-pathology-laboratory-medicine/editors.php",2021-05-19
"260","Allied Academies","Journal of Clinical Pathology and Laboratory Medicine","Editor","Glen N. Gaulton","Professor of Pathology and Laboratory Medicine, Vice Dean and Director, Center for Global Health,Center for Global Health, University of Pennsylvania, School of Medicine, USA. ","https://www.alliedacademies.org/clinical-pathology-laboratory-medicine/editors.php",2021-05-19
"261","Allied Academies","Journal of Clinical Pathology and Laboratory Medicine","Editor","Emmanouil Magiorkinis","Clinical Microbiologist/ Molecular Virologist. Senior Resident in Medical Biopathology. Metaxas Memorial Anticancer Hospital, Pireas, Greece. ","https://www.alliedacademies.org/clinical-pathology-laboratory-medicine/editors.php",2021-05-19
"262","Allied Academies","Journal of Clinical Pathology and Laboratory Medicine","Editor","Alexander Birbrair","Department of Pathology,Federal University of Minas Gerais
Belo Horizonte,Brazil ","https://www.alliedacademies.org/clinical-pathology-laboratory-medicine/editors.php",2021-05-19
"263","Allied Academies","Journal of Clinical Pathology and Laboratory Medicine","Editor","Dinko Hristov","Faculty of Veterinary Medicine, Associate Profesor in Department of Food Hygiene and Control Veterinary Legislation and Management, Trakia University,Bulgaria. ","https://www.alliedacademies.org/clinical-pathology-laboratory-medicine/editors.php",2021-05-19
"264","Allied Academies","Journal of Clinical Pathology and Laboratory Medicine","Editor","Dr. Hasibe VURAL","Associate Professor Dr. Hasibe VURAL (Cingilli)
Meram Medical Faculty, Department of Medical Biology, Turkey. ","https://www.alliedacademies.org/clinical-pathology-laboratory-medicine/editors.php",2021-05-19
"265","Allied Academies","Journal of Clinical Pathology and Laboratory Medicine","Editor","Othman Alfleesy","Associated Professor in Forensic Medicine.Forensic and Pathology Department, Faculty of Medicine &amp; Health Sciences, Aden University , South Yemen . ","https://www.alliedacademies.org/clinical-pathology-laboratory-medicine/editors.php",2021-05-19
"266","Allied Academies","Journal of Clinical Pathology and Laboratory Medicine","Editor","Goran Stojiljkovic","Vice Dean for International Relations and Foreign Students , Chief of Department of Forensic Medicine , Faculty of Medicine, University of Novi Sad, Serbia. ","https://www.alliedacademies.org/clinical-pathology-laboratory-medicine/editors.php",2021-05-19
"267","Allied Academies","Journal of Clinical Pathology and Laboratory Medicine","Editor","Zeliha Esin Celik","Assistant Professor ,Selcuk University, Faculty of Medicine, Pathology Department, Turkey. ","https://www.alliedacademies.org/clinical-pathology-laboratory-medicine/editors.php",2021-05-19
"268","Allied Academies","Journal of Clinical Pathology and Laboratory Medicine","Editor","Ahmed Mohamed Mosad Kabel","Assistant professor of Pharmacology and Toxicology, College of Pharmacy, Taif University, Taif, Saudi Arabia. ","https://www.alliedacademies.org/clinical-pathology-laboratory-medicine/editors.php",2021-05-19
"269","Allied Academies","Journal of Clinical Research and Pharmacy","Editorial Board","Dr. George K. Paraskevas","Associate Professor, Department of Anatomy, Aristotle University of Thessaloniki, Greece. ","https://www.alliedacademies.org/journal-clinical-research-pharmacy/editors.php",2021-05-19
"270","Allied Academies","Journal of Clinical Research and Pharmacy","Editorial Board","Orhan E. Arslan","Professor, Department of Pathology and Cell Biology, University of South Florida, USA. ","https://www.alliedacademies.org/journal-clinical-research-pharmacy/editors.php",2021-05-19
"271","Allied Academies","Journal of Clinical Research and Pharmacy","Editorial Board","Monzurul A. Roni","Assistant Professor, Department of Pharmaceutical Sciences, Hampton University, USA. ","https://www.alliedacademies.org/journal-clinical-research-pharmacy/editors.php",2021-05-19
"272","Allied Academies","Journal of Clinical Research and Pharmacy","Editorial Board","Xu Zeng","Associate Professor, Department of Pathology, University of Florida, USA. ","https://www.alliedacademies.org/journal-clinical-research-pharmacy/editors.php",2021-05-19
"273","Allied Academies","Journal of Clinical Research and Pharmacy","Editorial Board","Yike Li","Research scientist, Department of Otolaryngology, Vanderbilt University,USA. ","https://www.alliedacademies.org/journal-clinical-research-pharmacy/editors.php",2021-05-19
"274","Allied Academies","Journal of Clinical Research and Pharmacy","Editorial Board","Dr. Francisco Torrens","Lecturer, Institute for Molecular Science, University of Valencia, Spain. ","https://www.alliedacademies.org/journal-clinical-research-pharmacy/editors.php",2021-05-19
"275","Allied Academies","Journal of Clinical Research and Pharmacy","Editorial Board","Dr. Motahar Heidari-Beni","Assistant Professor, Child Growth and Development Research Centre, Isfahan University of Medical Sciences, Iran. ","https://www.alliedacademies.org/journal-clinical-research-pharmacy/editors.php",2021-05-19
"276","Allied Academies","Journal of Clinical Research and Pharmacy","Editorial Board","Amir Sasan Mozaffari Nejad","Department of Microbiology, Hamadan University of Medical Sciences, Iran. ","https://www.alliedacademies.org/journal-clinical-research-pharmacy/editors.php",2021-05-19
"277","Allied Academies","Journal of Clinical Research and Pharmacy","Editorial Board","Dr. Suryakanta Swain","Associate Professor, Department of Pharmaceutics, SIMS Group of Institutions, India. ","https://www.alliedacademies.org/journal-clinical-research-pharmacy/editors.php",2021-05-19
"278","Allied Academies","Journal of Clinical Research and Pharmacy","Editorial Board","Rabindra Nath","Professor, Department of Statistics, The University of Burdwan, India. ","https://www.alliedacademies.org/journal-clinical-research-pharmacy/editors.php",2021-05-19
"279","Allied Academies","Journal of Clinical Research and Pharmacy","Editorial Board","Dr. Basavaraj M Dinnimath","Assistant Professor, Department of Pharmachemistry, KLES College of Pharmacy, India. ","https://www.alliedacademies.org/journal-clinical-research-pharmacy/editors.php",2021-05-19
"280","Allied Academies","Journal of Clinical Research and Pharmacy","Editorial Board","Dr. Ajith T.A","Professor, Department of Biochemistry, Amala Institute of Medical Sciences, India. ","https://www.alliedacademies.org/journal-clinical-research-pharmacy/editors.php",2021-05-19
"281","Allied Academies","Journal of Clinical Research and Pharmacy","Editorial Board","Waseem Hassan","Assistant professor, Department of Pharmacology, University of Lahore, Pakistan. ","https://www.alliedacademies.org/journal-clinical-research-pharmacy/editors.php",2021-05-19
"282","Allied Academies","Journal of Clinical Respiratory Medicine","Editor","Leonardo Roever","Department of Clinical Research, Federal University of Uberlândia, Brazil. ","https://www.alliedacademies.org/journal-clinical-respiratory-medicine/editors.php",2021-05-19
"283","Allied Academies","Journal of Clinical Respiratory Medicine","Editor","Dr. Joseph V. Pergolizzi","Adjunct Assistant Professor,Department of Medicine,Johns Hopkins University School of Medicine,Sr. Partner,Anesthesia and Pain Management, USA. ","https://www.alliedacademies.org/journal-clinical-respiratory-medicine/editors.php",2021-05-19
"284","Allied Academies","Journal of Clinical Respiratory Medicine","Editor","Xiaoguang Sun","Associate Professor, College of Medicine, University of Arizona, USA. ","https://www.alliedacademies.org/journal-clinical-respiratory-medicine/editors.php",2021-05-19
"285","Allied Academies","Journal of Clinical Respiratory Medicine","Editor","Bindu A. Nair","Department of Cell Biology,Neurobiology and Anatomy, Medical College of Wisconsin. ","https://www.alliedacademies.org/journal-clinical-respiratory-medicine/editors.php",2021-05-19
"286","Allied Academies","Journal of Clinical Respiratory Medicine","Editor","KHUE VU NGUYEN","Full Project Scientist,Departments of Medicine and Pediatrics, University of California, San Diego ","https://www.alliedacademies.org/journal-clinical-respiratory-medicine/editors.php",2021-05-19
"287","Allied Academies","Journal of Clinical Respiratory Medicine","Editor","Olga Rafikova","Assistant Professor of Medicine, Division of Endocrinology, Department of Medicine, University of Arizona, USA. ","https://www.alliedacademies.org/journal-clinical-respiratory-medicine/editors.php",2021-05-19
