"","publisher","journal","role","editor","affiliation","url","date"
"5433","Longdom","Journal of Probiotics & Health","Editorial Board","Sanjay Patole","Professor, Department of Neonatal Paediatrics KEM Hospital for Women, Australia","https://www.longdom.org/probiotics-health/editorial-board.html",2021-05-17
"5434","Longdom","Journal of Probiotics & Health","Editorial Board","Volker Mai","Associate Professor, Department of Epidemiology University of Florida, USA","https://www.longdom.org/probiotics-health/editorial-board.html",2021-05-17
"5435","Longdom","Journal of Probiotics & Health","Editorial Board","Sung O. Kim","Associate Professor, Department of Microbiology and Immunology The University of Western Ontario, Canada","https://www.longdom.org/probiotics-health/editorial-board.html",2021-05-17
"5436","Longdom","Journal of Probiotics & Health","Editorial Board","Charles Onwulata","USDA Agricultural Research Service, Eastern Regional Research Center Pennsylvania, USA","https://www.longdom.org/probiotics-health/editorial-board.html",2021-05-17
"5437","Longdom","Journal of Probiotics & Health","Editorial Board","Konstantinos Papadimitriou","Research associate, Laboratory of Dairy Science, Department of Food Science and Human Nutrition Agricultural University of Athens, Greece","https://www.longdom.org/probiotics-health/editorial-board.html",2021-05-17
"5438","Longdom","Journal of Probiotics & Health","Editorial Board","Amit Kumar Tyagi","Postdoctorate, Department of Experimental Therapeutics The University of Texas Health Science Center, USA","https://www.longdom.org/probiotics-health/editorial-board.html",2021-05-17
"5439","Longdom","Journal of Probiotics & Health","Editorial Board","Stefan Roland Herbel","Scientific Assistant, Institute of Microbiology and Epizootics Germany","https://www.longdom.org/probiotics-health/editorial-board.html",2021-05-17
"5440","Longdom","Journal of Probiotics & Health","Editorial Board","Akbar Nikkhah","Professor of Science & Nutritional Sciences, Department of Animal Sciences The University of Zanjan, Iran","https://www.longdom.org/probiotics-health/editorial-board.html",2021-05-17
"5441","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Ning Li","Editor-in-Chief Professor, Division of Life Science HKUST, Hong Kong","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5442","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","David M Lubman","Professor Department of Surgery University of Michigan, USA","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5443","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Fuchu He","President and Director, The State Key Laboratory of Proteomics Beijing Proteome Research Center, China","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5444","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Ashok Amin","Professor, School of Biomedical Engineering and Sciences, ?Virginia Tech Wake Forest University, USA","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5445","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Sandra Orchard","IntAct Annotation Coordinator, EMBL-EBI Wellcome Trust Genome Campus, UK","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5446","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Ravi Sirdeshmukh","Centre for Cellular and Molecular Biology Uppal Road, Hyderabad, India","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5447","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Takeshi Kikuchi","Professor, Department of Bioinformatics, College of Lifescience Ritsumeikan University, Japan","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5448","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Kazuyuki Nakamura","Department of Biochemistry and Biomolecular Recognition Yamaguchi University, School of Medicine Minami-kogushi, Japan","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5449","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Rob Krams","Professor, Department of Molecular Bioengineering Imperial College of London, UK","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5450","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Richard Simpson","La Trobe Institute for Molecular Science (LIMS) La Trobe University, Australia","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5451","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Klaus Jung","Professor, Institute for Animal Breeding and Genetics University of Veterinary Medicine, Germany","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5452","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Wolfram Weckwerth","Professor, Department of Molecular Systems Biology University of Vienna, Austria","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5453","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Mikhail Kirpichnikov","Dean of Biology Moscow State University, Moscow, Russia","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5454","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Terence Poon","Director of Proteomics Core, Director of Pilot Laboratory, Associate Professor, Faculty of Health Sciences University of Macau, China","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5455","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Jean Christophe Nebel","Associate Professor, School of Computing and Information Systems Kingston University, UK","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5456","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Christian Stephan","Head of Bioinformatics, Medizinisches Proteome-Center (MPC) Ruhr University Bochum, Germany","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5457","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Yurong Lai","Sr. Principal Scientist, World Wide Research & Development Groton Laboratory, Pfizer, Inc , USA","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5458","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Denong Wang","Senior Program Director-Tumor Glycome Laboratory, Center for Cancer Research SRI International Biosciences Division, USA","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5459","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Marjan Gucek","Director, Proteomics Core Facility National Heart, Lung, and Blood Institute, USA","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5460","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Huaqin He","Professor, Plant Proteomics and Bioinformatics Fujian Agriculture and Forestry University, China","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5461","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Phan Van Chi","Head, Protein Biochemistry Lab and Proteomics Unit Vietnam Academy of Science & Technology (VAST), Vietnam","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5462","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Zefeng Wang","Director, CAS-MPG Partner Institute for Computational Biology China","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5463","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Yasuhiro Kuramitsu","Associate Professor, Department of Biochemistry and Functional Proteomics Yamaguchi University, Graduate School of Medicine, Japan","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5464","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Mario Hugo Genero","Medical Director, Center for Personalized Medicine University of Buenos Aires, Argentina","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5465","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Andrea Salvo","Department of Biomedical, Dental Sciences and Morphofunctional, Imaging University of Messina, Italy","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5466","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Dong Seok Choi","Associate Professor, Public Health & Preventive Medicine/ Biostatistics Oregon Health & Science University, Portland, USA","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5467","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Konstantinos Petritis","Associate Professor, Translational Genomic Research Institute Phoenix, USA","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5468","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Tanveer Ahmad Mir","Research Scientist, Department of Life Sciences and Bioengineering <U+FEFF>University of Toyoma, Japan","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5469","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Zhengping Yi","Associate Professor of Pharmaceutical Sciences, Director, Proteomics Research Laboratory, Department of Pharmaceutical Sciences, Eugene Applebaum College of Pharmacy/Health Sciences Wayne State University, USA","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5470","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","De-Quan Xu","Professor, College of Animal Sciences & Technology Huazhong Agricultural University, China","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5471","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Jonathan Caguiat","Associate Professor, Department of Biological Sciences Youngstown State University, USA","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5472","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Ho Jeong Kwon","Chemical Genomics Laboratory, Department of Biotechnology Yonsei University, Seoul, Korea","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5473","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Rong Luo","Associate Professor of Mathematics, Department of Mathematical Sciences Middle Tennessee State University, USA","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5474","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Kevin Camphausen","Radiation Oncology Branch National Cancer Institute, National Institutes of Health, USA","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5475","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Shufang Liang","Professor of Biochemistry & Molecular Biology, National Key Laboratory of Biotherapy & Cancer Center Sichuan University, China","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5476","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Mulin Jun Li","Professor, Functional Genomics and Bioinformatics Tianjin Medical University, China","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5477","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Fengfeng Zhou","College of Computer Science and Technology Jilin University, P.R. China","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5478","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Babu Purkayastha","Senior Director R&D, Proteomics Research Centre, Applied Biosystems Framingham, MA, USA","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5479","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Kamalakannan Palanichamy","Assistant Professor, Department of Radiation Oncology The Ohio State University, USA","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5480","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Laura Beretta","Molecular Diagnostics Program Fred Hutchinson Cancer Research Center, USA","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5481","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Li Zhao","Computational Scientist, Department of Genomic Medicine MD Anderson Cancer Center, USA","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5482","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Hua Tan","School of Medicine Wake Forest University, USA","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5483","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Shui Tein Chen","Institute of Biomedical sciences National Taiwan University, Taiwan","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5484","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Ravi Gupta","Research Professor, Department of Plant Bioscience Pusan National University, South Korea","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5485","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Young Mok Park","Senior Research Scientist, Korean Basic Research Institute Korea","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5486","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Alexander Birbrair","Professor, Department of Pathology Federal University of Minas Gerais, Brazil","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5487","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","David Fenyo","The Rockefeller University, 1230 York Avenue, New York, USA","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5488","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Bruno Andre Gaeta","School of Computer Science and Engineering University of New South Wales, Australia","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5489","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Lifeng Peng","School of Biological Sciences Victoria University of Wellington, New Zealand","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5490","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Sonu Kumar","Research Associate, Wilson Laboratory The Scripps Research Institute, USA","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5491","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Hua Xu","Research Specialist, Proteomics and Informatics Services Facility University of Illinois, USA","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5492","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Gerardo Nava","Department of Pathology & Immunology University of Washington, St. Louis, USA","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5493","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Xiang Jia Min","Department of Biological Sciences Youngstown State University, USA","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5494","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Song Cao","Research Associate, Department of Physics University of Missouri, USA","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5495","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Paolo Tieri","C.I.G, Interdepartmental Center ?L. Galvani? for Integrated Studies on Bioinformatics, Biophysics, and Biocomplexity University of Bologna, Italy","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5496","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Lalit Ponnala","Research Associate Cornell University, 616 Rhodes Hall Ithaca, New York, USA","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5497","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Mobeen Raja","Department Biophysics and Physiology University of Toronto, Canada","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5498","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Bhaskar Godugu","Director, Department of Chemistry University of Pittsburgh, Pittsburgh, USA","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5499","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Boris Zybailov","Department of Biochemistry and Molecular Biology University of Arkansas for Medical Sciences, USA","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5500","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Krishan-Kumar","Associate Research Scientist/John Hatsopoulos Scholar, The Barnett Institute Northeastern University, USA","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5501","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Sivaramakrishna Yadavalli","Research Scientist, UT South Western Medical Center USA","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5502","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Taranjit Gujral","Department of Chemistry and Chemical Biology Harvard University, Cambridge, UK","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5503","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Surekha Bhat Malpe","Professor in Biochemistry Xavier University, Aruba","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5504","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Jie Luo","Research Scientist, Institute for Systems Biology Seattle WA, USA","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5505","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Xiaobin Xu","Scientist, Regeneron Pharmaceuticals USA","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5506","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Peter John Myler","Faculty Member Seattle Biomedical Research Institute University of Washington, 307 Westlake Ave N. Suite 500 Seattle, USA","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5507","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Zhengqiu Cai","Senior Research Associate, Harvard Medical School Boston, USA","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5508","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Punit Kaur","Department of Microbiology, Biochemistry & Immunology (MBI), Department of Pathology and Anatomy Morehouse School of Medicine, USA","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5509","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Eric Huang","Department of Pathology and Laboratory Medicine University of California, USA","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5510","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Shaik Rahaman","College of Agriculture & Natural Resources, Department of Nutrition and Food Science University of Maryland, USA","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5511","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Stefano Bonacci","Molecular Biology Lab GlaxoSmithKline, Italy","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5512","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Dariusz Borys","Department of Pathology and Laboratory Medicine UC Davis Medical Center, USA","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5513","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Nageswara Rao Jampani","Research Scientist University of Pennsylvania, USA","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5514","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Thiyagarajan","School of Biological Sciences The University of Hong Kong, Hong Kong","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5515","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Gulam Rabbani","Department of Medical Biotechnology Yeungnam University, Republic of Korea","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5516","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Sylvain Ladame","Department of Bioengineering Imperial College London, UK","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5517","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Vivek Kumar Morya","Department of Biological Engineering Inha University, Incheon, Korea","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5518","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Sreenivasa Rao Ramisetty","Research Scientist, Idexx Laboratories USA","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5519","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Vishvanath Tiwari","Department of Biochemistry Central University of Rajasthan, Rajasthan, India","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5520","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Asad Ullah Khan","Coordinator: DST-Purse Programme & DBT-Builder Programme, Group Leader: Medical Microbiology And Molecular Biology Lab, Interdisciplinary Biotechnology Unit Aligarh Muslim University, Aligarh, India","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5521","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Keshava Prasad","Faculty Scientist, International Technology Park (ITPB) Institute of Bioinformatics, India","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5522","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Yogeshwer Shukla","Deputy Director & Head, Proteomics Laboratory, Indian Institute of Toxicology Research India","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5523","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Rizwan Hasan Khan","Associate Professor Aligarh Muslim University, Interdisciplinary Biotechnology Unit, Aligarh, India","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5524","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Divakar Sharma","Department of Biochemistry National JALMA Institute for Leprosy & Other Mycobacterial Diseases, India","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5525","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Ali Masoudi Nejad","Associate Professor, Institute of Biochemistry and Biophysics University of Tehran, Iran","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5526","Longdom","Journal of Proteomics & Bioinformatics","Editorial Board","Santosh Renuse","Proteomics Specialist Johns Hopkins University, USA","https://www.longdom.org/proteomics-bioinformatics/editorial-board.html",2021-05-17
"5527","Longdom","Journal of Psychiatry","Editorial Board","Dr.Wei Wang","Editor-in-Chief Norwegian University of Science and Technology, Norway","https://www.longdom.org/journal-of-psychiatry/editorial-board.html",2021-05-17
"5528","Longdom","Journal of Psychiatry","Editorial Board","Roberto Maniglio","Editor-in-Chief Mercatorum University, Italy","https://www.longdom.org/journal-of-psychiatry/editorial-board.html",2021-05-17
"5529","Longdom","Journal of Psychiatry","Editorial Board","Mauro Giovanni Carta","Editor-in-Chief University of Cagliari, Italy","https://www.longdom.org/journal-of-psychiatry/editorial-board.html",2021-05-17
"5530","Longdom","Journal of Psychiatry","Editorial Board","Sergio Chieffi","Second University of Naples, Italy","https://www.longdom.org/journal-of-psychiatry/editorial-board.html",2021-05-17
"5531","Longdom","Journal of Psychiatry","Editorial Board","Suprakash Chaudhury","Rural Medical College, PIMS Delhi University, India","https://www.longdom.org/journal-of-psychiatry/editorial-board.html",2021-05-17
"5532","Longdom","Journal of Psychiatry","Editorial Board","Manoj P. Dandekar","The University of Texas Health Science Center at Houston, USA","https://www.longdom.org/journal-of-psychiatry/editorial-board.html",2021-05-17
"5533","Longdom","Journal of Psychiatry","Editorial Board","Rabiul Ahasan","Universiti Sultan Zainal Abidin, Malaysia","https://www.longdom.org/journal-of-psychiatry/editorial-board.html",2021-05-17
"5534","Longdom","Journal of Psychiatry","Editorial Board","Robert D. Friedberg","Palo Alto University, United States","https://www.longdom.org/journal-of-psychiatry/editorial-board.html",2021-05-17
"5535","Longdom","Journal of Psychiatry","Editorial Board","Evangelos Bebetsos","Democritus University of Thrace, Greece","https://www.longdom.org/journal-of-psychiatry/editorial-board.html",2021-05-17
"5536","Longdom","Journal of Psychiatry","Editorial Board","Edvaldo Soares","LaNeC Univ. Estadual Paulista-UNESP, Brazil","https://www.longdom.org/journal-of-psychiatry/editorial-board.html",2021-05-17
"5537","Longdom","Journal of Psychiatry","Editorial Board","Chand Nair","Brooke Glen Behavioral Health Hospital USA","https://www.longdom.org/journal-of-psychiatry/editorial-board.html",2021-05-17
"5538","Longdom","Journal of Psychiatry","Editorial Board","Ronald Teague","Alliant International University, USA","https://www.longdom.org/journal-of-psychiatry/editorial-board.html",2021-05-17
"5539","Longdom","Journal of Psychiatry","Editorial Board","Pieter J. Rossouw","The University of Queensland, Australia","https://www.longdom.org/journal-of-psychiatry/editorial-board.html",2021-05-17
"5540","Longdom","Journal of Psychiatry","Editorial Board","Hena Jawaid","Aga Khan University Hospital, Pakistan","https://www.longdom.org/journal-of-psychiatry/editorial-board.html",2021-05-17
"5541","Longdom","Journal of Psychiatry","Editorial Board","Onofa, Lucky Emmanuel Umukoro","Neuropsychiatric Hospital, Aro, Nigeria","https://www.longdom.org/journal-of-psychiatry/editorial-board.html",2021-05-17
"5542","Longdom","Journal of Psychiatry","Editorial Board","Mario Francisco Juruena","University of Sao Paulo, Brazil","https://www.longdom.org/journal-of-psychiatry/editorial-board.html",2021-05-17
"5543","Longdom","Journal of Psychiatry","Editorial Board","Waguih William IsHak","Cedars-Sinai Medical Center, United States","https://www.longdom.org/journal-of-psychiatry/editorial-board.html",2021-05-17
"5544","Longdom","Journal of Psychiatry","Editorial Board","Shahid Iqbal","Federal Urdu University, Pakistan","https://www.longdom.org/journal-of-psychiatry/editorial-board.html",2021-05-17
"5545","Longdom","Journal of Psychiatry","Editorial Board","Sergio Mungo","University of Genoa, Italy","https://www.longdom.org/journal-of-psychiatry/editorial-board.html",2021-05-17
"5546","Longdom","Journal of Psychiatry","Editorial Board","Jacqueline Sidman","The Sidman Institute United States","https://www.longdom.org/journal-of-psychiatry/editorial-board.html",2021-05-17
"5547","Longdom","Journal of Psychiatry","Editorial Board","Alexandr Merkin","Institute for Advanced Studies of the Federal Medical-Biological Agency of Russia Russia","https://www.longdom.org/journal-of-psychiatry/editorial-board.html",2021-05-17
"5548","Longdom","Journal of Psychiatry","Editorial Board","Hilmar Klaus Luckhoff","Stellenbosch University, South Africa","https://www.longdom.org/journal-of-psychiatry/editorial-board.html",2021-05-17
"5549","Longdom","Journal of Psychiatry","Editorial Board","Zshivka Zsheliaskova-Koynova","National Sports Academy Bulgaria","https://www.longdom.org/journal-of-psychiatry/editorial-board.html",2021-05-17
"5550","Longdom","Journal of Psychological Abnormalities","Editorial Board","Jennifer Kim Penberthy,","professor University of Virginia School of Medicine and Health System, USA","https://www.longdom.org/psychological-abnormalities/editorial-board.html",2021-05-17
"5551","Longdom","Journal of Psychological Abnormalities","Editorial Board","Alistair D. Sweet","Addiction NI and Honorary Lecturer, School of Psychology Queen's University, Belfast, United Kingdom","https://www.longdom.org/psychological-abnormalities/editorial-board.html",2021-05-17
"5552","Longdom","Journal of Psychological Abnormalities","Editorial Board","Jianing You","Associate Professor, Center for Studies of Psychological Application, School of Psychology South China Normal University,","https://www.longdom.org/psychological-abnormalities/editorial-board.html",2021-05-17
"5553","Longdom","Journal of Psychological Abnormalities","Editorial Board","Ahmed M. Megreya","Associate Professor, Department of Psychology, Faculty of Arts Menoufiya University, Shebin El-Kom, Egypt","https://www.longdom.org/psychological-abnormalities/editorial-board.html",2021-05-17
"5554","Longdom","Journal of Psychological Abnormalities","Editorial Board","Gerard Mercier","Editor-in-Chief Psychologist, Psychotherapist in the Person-Centered Approach French Association of Psychotherapy University of Besancon","https://www.longdom.org/psychological-abnormalities/editorial-board.html",2021-05-17
"5555","Longdom","Journal of Psychological Abnormalities","Editorial Board","BOU KHALIL Rami","Psychiatric Hospital of the Cross-Jalledib (P.O. box: 60096), Mobile phone: 0096170946430, Lebanon","https://www.longdom.org/psychological-abnormalities/editorial-board.html",2021-05-17
"5556","Longdom","Journal of Psychological Abnormalities","Editorial Board","Shaman rajindrajith","Senior Lecturer in Paediatrics University of Kelaniya, University Department of Paediatrics Faculty of Medicine, Sri Lanka","https://www.longdom.org/psychological-abnormalities/editorial-board.html",2021-05-17
"5557","Longdom","Journal of Psychological Abnormalities","Editorial Board","Bushra sabri","Johns Hopkins University, 816 N Washington Street, Baltimore, MD 21205, (319) 3313732, USA","https://www.longdom.org/psychological-abnormalities/editorial-board.html",2021-05-17
"5558","Longdom","Journal of Psychological Abnormalities","Editorial Board","Fuaad Mohammed Freh","Plymouth University, 4 Portland Villas,103, UK","https://www.longdom.org/psychological-abnormalities/editorial-board.html",2021-05-17
