publisher	journal	issn	role	editor	affiliation	url	date
American Society of Civil Engineers	Journal of Energy Engineering	NA	Editorial Board	Peyman Mostaghimi	University of New South Wales, Sydney, Australia	https://ascelibrary.org/page/jleed9/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Energy Engineering	NA	Editorial Board	Hayri Önal	University of Illinois at Urbana-Champaign	https://ascelibrary.org/page/jleed9/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Energy Engineering	NA	Editorial Board	Shmuel Oren	University of California at Berkeley	https://ascelibrary.org/page/jleed9/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Energy Engineering	NA	Editorial Board	Zhongfu Tan	North China Electric Power University, China	https://ascelibrary.org/page/jleed9/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Energy Engineering	NA	Editorial Board	Robert Thomas	Cornell University	https://ascelibrary.org/page/jleed9/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Energy Engineering	NA	Editorial Board	Jianhui Wang	Southern Methodist University	https://ascelibrary.org/page/jleed9/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Energy Engineering	NA	Energy Division Executive Committee	David Kerins	Chair	https://ascelibrary.org/page/jleed9/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Energy Engineering	NA	Energy Division Executive Committee	James Robert Bailey	Vice-Chair	https://ascelibrary.org/page/jleed9/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Energy Engineering	NA	Energy Division Executive Committee	Jason E. Hedien	Member	https://ascelibrary.org/page/jleed9/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Energy Engineering	NA	Energy Division Executive Committee	Reid Strain	Member	https://ascelibrary.org/page/jleed9/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Energy Engineering	NA	Energy Division Executive Committee	Silky Sze Ki Wong	Member	https://ascelibrary.org/page/jleed9/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Editor in Chief	Marco Barla	Politecnico di Torino	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Founding Editor in Chief	Chandrakant S. Desai	University of Arizona	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Co-Editors	John P. Carter	University of Newcastle	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Co-Editors	Jian-Hua Yin	Hong Kong Polytechnic University	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Co-Editors	Musharraf Zaman	University of Oklahoma	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Associate Editors	Richard Bathurst	Royal Military College of Canada	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Associate Editors	Joanna Bzowka	Silesian University of Technology	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Associate Editors	Deepankar Choudhury	Indian Institute of Technology Bombay	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Associate Editors	Annamaria Cividini	Politecnico di Milano	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Associate Editors	Feng Dai	Sichuan University	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Associate Editors	Shanzhi Shu	Kiewit	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Associate Editors	Rafiqul Tarefder	University of New Mexico	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Associate Editors	Vahab Toufigh	Sharif University of Technology	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Associate Editors	Yang Xiao	Chongqing University	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Associate Editors	Zhihong Zhao	Tsinghua University 	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Associate Editors	Wan-Huan Zhou	University of Macau	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Editorial Board	Ali Abolmaali	University of Texas, Arlington	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Editorial Board	Sayed Mohd Ahmad	University of Manchester	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Editorial Board	Shinichi Akutagawa	Kobe University	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Editorial Board	Chloé Arson	Georgia Institute of Technology	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Editorial Board	Sivakumar G. L. Babu	Indian Institute of Science	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Editorial Board	Prabir Basudhar	Indian Institute of Technology, Kanpur	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Editorial Board	Zdenek Bazant	Northwestern University	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Editorial Board	Mounir Bouassida	École Nationale d’Ingenieurs de Tunis	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Editorial Board	André Cavalcante	University of Brasilia	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Editorial Board	Dar-Hao Chen Ph.D.	Texas Department of Transportation	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Editorial Board	Yean Khow Chow	National University of Singapore	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Editorial Board	Alice Di Donna	Université Grenoble Alpes	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Editorial Board	Usama El Shamy	Southern Methodist University	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Editorial Board	Derek Elsworth	Pennsylvania State University	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Editorial Board	Patrick Fox	Pennsylvania State University	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Editorial Board	Antonio Gens	Universitat Politecnica de Catalunya	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Editorial Board	Giancarlo Gioda	Politecnico di Milano	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Editorial Board	Jie Han	The University of Kansas	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Editorial Board	Alessandra Insana	Politecnico di Torino	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Editorial Board	Yu-Yong Jiao	Chinese University of Geosciences, Wuhan	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Editorial Board	Nasser Khalili	University of New South Wales, Australia	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Editorial Board	Poul Lade	Catholic University of America	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Editorial Board	Fa Qian Liu	Shanghai Municipal Engineering Design Institute	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Editorial Board	Madhira R. Madhav	JNT University	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Editorial Board	Akira Murakami	Kyoto University	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Editorial Board	Fusao Oka	Kyoto University	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Editorial Board	Panos Papanastasiou	University of Cyprus	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Editorial Board	Michael E. Plesha	University of Wisconsin	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Editorial Board	Jean H. Prevost	Princeton University	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Editorial Board	Tong Qiu	Pennsylvania State University	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Editorial Board	Nadarajah Ravichandran	Clemson University	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Editorial Board	Kerry Rowe	Queen's University	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Editorial Board	Helmut Schweiger	Graz University of Technology	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Editorial Board	A. P. S. Selvadurai	McGill University	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Editorial Board	Jean-Francois Semblat	ENSTA ParisTech	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Editorial Board	Devendra Narain Singh	Indian Institute of Technology, Bombay	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Editorial Board	Hema J. Siriwardane	University of West Virginia	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Editorial Board	Donatella Sterpi	Politenico di Milano, Italy	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Editorial Board	Jean Sulem	CERMES - Institut Navier	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Editorial Board	Kiichi Suzuki	Saitama University	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Editorial Board	Erol Tutumluer	University of Illinois at Urbana-Champaign	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Editorial Board	Zhen-Yu Yin	Hong Kong Polytechnic University	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Geo-Institute Board of Governors	James G. Collin	President	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Geo-Institute Board of Governors	Patrick J. Fox	Past-President	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Geo-Institute Board of Governors	Robert B. Gilbert	Vice President	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Geo-Institute Board of Governors	Sissy Nikolaou	Treasurer	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Geo-Institute Board of Governors	Robert D. Holtz	International Secretary	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Geo-Institute Board of Governors	Domniki Asimaki	Governor	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Geo-Institute Board of Governors	Marc Y. Ballouz	Governor	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Geo-Institute Board of Governors	Stanley R. Boyle	Governor	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Geo-Institute Board of Governors	Jie Han	Governor	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	International Journal of Geomechanics	NA	Geo-Institute Board of Governors	Bradley E. Keelor	Secretary; Director, Geo-Institute	https://ascelibrary.org/page/ijgnai/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Editor In Chief	Rodrigo Salgado	Purdue University	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Editor-at-Large	Mohammed A. Gabr	North Carolina State University	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Discussions and Closures Editor	Ed Kavazanjian	Arizona State University	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	TBA and Forum Editor	Patrick J. Fox	Pennsylvania State University	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Editors	Scott Joseph Brandenberg	University of California, Los Angeles	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Editors	John S. McCartney	University of California San Diego	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Editors	Robb Eric S. Moss	California Polytechnic State University	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Editors	Catherine O’Sullivan	Imperial College London	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Editors	Timothy D. Stark	University of Illinois at Urbana-Champaign	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Editors	Armin W. Stuedlein	Oregon State University	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Ombudsman	John T. Christian	Consulting Engineer	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Associate Editors	Khalid Alshibli	University of Tennessee	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Associate Editors	Domniki Asimaki	California Institute of Technology	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Associate Editors	Adda Athanasopoulos-Zekkos	University of Michigan-Ann Arbor	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Associate Editors	Charles Aubeny	Texas A&amp;M University	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Associate Editors	Ahmet H. Aydilek	University of Maryland	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Associate Editors	Christopher A. Bareither	Colorado State University	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Associate Editors	Britta Bienen	University of Western Australia	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Associate Editors	Abdelmalek Bouazza	Monash University	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Associate Editors	Giuseppe Buscarnera	Northwestern University	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Associate Editors	Antonio Carraro	Imperial College London	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Associate Editors	Mark Cassidy	University of Western Australia	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Associate Editors	Nilo Cesar Consoli	Federal University of Rio Grande do Sul (UFRGS)	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Associate Editors	Shideh Dashti	University of Colorado at Boulder	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Associate Editors	Derek Elsworth	Pennsylvania State University	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Associate Editors	T. Matthew Evans	Oregon State University	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Associate Editors	Kevin Franke	Brigham Young University	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Associate Editors	Majid Ghayoomi	University of New Hampshire	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Associate Editors	Jie Han	University of Kansas	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Associate Editors	Buddhima Indraratna	University of Technology Sydney	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Associate Editors	Assaf Klar	Technion - Israel Institute of Technology	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Associate Editors	Anne Lemnitzer	University of California–Irvine	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Associate Editors	Ben Leshchinsky	Oregon State University	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Associate Editors	Robert Y. Liang	University of Dayton–Ohio	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Associate Editors	Garland Likins	Pile Dynamics, Inc.	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Associate Editors	Hoe I. Ling	Columbia University	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Associate Editors	Andrei Lyamin	University of Newcastle	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Associate Editors	Brina M. Montoya	North Carolina State University	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Associate Editors	Ramin Motamed	University of Nevada Reno	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Associate Editors	Scott Olson	University of Illinois at Urbana-Champaign	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Associate Editors	Daniel Pradel	The Ohio State University	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Associate Editors	Monica Prezzi	Purdue University	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Associate Editors	Anand J. Puppala	Texas A&amp;M University	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Associate Editors	Tong Qiu	The Pennsylvania State University	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Associate Editors	Adrian Rodriguez-Marek	Virginia Tech	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Associate Editors	Marcelo Sanchez	Texas A&amp;M University	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Associate Editors	Abdul-Hamid Soubra	University of Nantes	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Associate Editors	Muhannad T. Suleiman	Lehigh University	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Associate Editors	Binod Tiwari	California State University, Fullerton	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Associate Editors	Ingrid Tomac	University of California San Diego	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Associate Editors	Farshid Vahedifard	Mississippi State University	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Associate Editors	Luis E. Vallejo	University of Pittsburgh	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Associate Editors	Zhongxuan Yang	Zhejiang University	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Associate Editors	Dimitrios Zekkos	University of Michigan, Ann Arbor	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Associate Editors	Lianyang Zhang	University of Arizona	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Associate Editors	Limin Zhang	The Hong Kong University of Science Technology	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Geo-Institute Board of Governors	James G. Collin	President	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Geo-Institute Board of Governors	Patrick J. Fox	Past-President	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Geo-Institute Board of Governors	Robert B. Gilbert	Vice President	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Geo-Institute Board of Governors	Sissy Nikolaou	Treasurer	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Geo-Institute Board of Governors	Robert D. Holtz	International Secretary	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Geo-Institute Board of Governors	Domniki Asimaki	Governor	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Geo-Institute Board of Governors	Marc Y. Ballouz	Governor	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Geo-Institute Board of Governors	Stanley R. Boyle	Governor	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Geo-Institute Board of Governors	Jie Han	Governor	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Geotechnical and Geoenvironmental Engineering	NA	Geo-Institute Board of Governors	Bradley E. Keelor	Secretary; Director, Geo-Institute	https://ascelibrary.org/page/jggefk/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Hazardous, Toxic, and Radioactive Waste	NA	Editor	Rao Y. Surampalli	Global Institute for Energy, Environment, and Sustainability (GIEES)	https://ascelibrary.org/page/jhtrbp/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Hazardous, Toxic, and Radioactive Waste	NA	Associate Editors	Gopal Achari	University of Calgary	https://ascelibrary.org/page/jhtrbp/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Hazardous, Toxic, and Radioactive Waste	NA	Associate Editors	Craig Adams	St. Louis University, St. Louis	https://ascelibrary.org/page/jhtrbp/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Hazardous, Toxic, and Radioactive Waste	NA	Associate Editors	Shankha K. Banerji	University Of Missouri, Columbia	https://ascelibrary.org/page/jhtrbp/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Hazardous, Toxic, and Radioactive Waste	NA	Associate Editors	Munwar Basha	Indian Institute of Technology - Hyderabad	https://ascelibrary.org/page/jhtrbp/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Hazardous, Toxic, and Radioactive Waste	NA	Associate Editors	Manaswini Behera	Indian Institute of Technology - Bhubanewar	https://ascelibrary.org/page/jhtrbp/editorialboard	2022-01-04
American Society of Civil Engineers	Journal of Hazardous, Toxic, and Radioactive Waste	NA	Associate Editors	Puspendu Bhunia	Indian Institute of Technology - Bhubaneswar	https://ascelibrary.org/page/jhtrbp/editorialboard	2022-01-04
