editor	role	affiliation	journal	issn	publisher	url	date	orcid
Andy Dobson	Editorial Board	Princeton University, USA Ecology of infectious diseases, conservation, carnivores	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Mark Siegal	Editorial Board	New York University, USA Drosophila and yeast evolutionary systems biology (variation in regulatory systems using experimental and/or theoretical methods), evolution and genetics of complex traits, robustness, canalization, evolutionary plasticity, stochasticity, cryptic genetic variation, high-throughput phenotyping/image analysis, genetics and evolution of sexual differentiation in invertebrates (also: Drosophila and yeast developmental genetics, vertebrate sexual differentiation, analysis of human genetic variation)	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Tiago Bosisio Quental 	Editorial Board	USP, Sao Paolo, Brazil Paleobiology, macroevolution, speciation, extinction, diversity dynamics, biotic interactions, ecology	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Michael Jennions  	Editorial Board	The Australian National University, Australia Behavioural and reproductive ecology, whole organism evolutionary biology, sexual selection, meta-research	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Laurent Keller  	Editorial Board	University of Lausanne, Switzerland Animal behaviour, ecology, evolutionary genetics and genomics, insects	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Catherine Hobaiter	Editorial Board	University of St. Andrews, Scotland Evolution of communication and social behaviour, primate behaviour, animal cognition (also: socio-ecology in mammals, human behaviour)	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Selene Fernández Valverde  	Editorial Board	LANGEBIO Cinvestav, Irapuato, Mexico Transcriptomics, gene regulation and non-coding RNAs in model and non-model organisms, genomic/bioinformatic approaches in evolution of gene regulatory systems, RNA-Seq and small RNA sequencing, genome annotation (also: novel sequencing techniques, development of genomic techniques for non classical model organisms)	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Andreas Hejnol 	Editorial Board	University of Bergen, Norway Developmental biology, evolutionary developmental biology and comparative genomics; molecular phylogenetics and gene regulation	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Abdou Khila	Editorial Board	IGFL Lyon, France Developmental genomics and evolution; selective pressures in shaping animal diversity, body plan organization, morphogenetic segmentation; conquest of new ecological habitats, water strider	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Arjan de Visser  	Editorial Board	Wageningen University, Netherlands Microbial experimental evolution, epistasis, evolution of sex and recombination, evolution of antibiotic resistance (also: evolutionary genetics and evolutionary ecology relating to bacteria and fungi)	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Csaba Pál  	Editorial Board	Hungarian Academy of Sciences, Hungary Experimental evolution, microbial evolution, antibiotic resistance, network evolution (evolutionary systems biology)	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Harmit Malik	Editorial Board	Fred Hutchinson Cancer Research Center, USA Genome evolution, evolution of centromeres, innate and intrinsic immunity against viruses, mobile genetic elements in Drosophila	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Leonie Moyle	Editorial Board	<U+200B>Indiana University, USA Genome evolution, genetics, speciation, adaptation, evolutionary ecology, sexual conflict (also: sexual selection, plant reproductive biology, evolutionary genomics)	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Nora Besansky	Editorial Board	University of Notre Dame, USA Evolutionary adaptation, hybridization, introgression, cryptic speciation, gene flow, invertebrate genomics, malaria, vector biology	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Laurence Hurst	Editorial Board	Advisory Board Member<U+200B>University of Bath, UK Evolutionary genetics and genomics, computational and mathematical modelling	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Claudia Bank	Editorial Board	<U+200B>University of Bern, Switzerland Microbial evolution, population genetics, speciation, statistics, experimental evolution, theory, mathematical modeling	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Isabel Gordo	Editorial Board	Instituto Gulbenkian de Ciência, Portugal Bacterial evolution, population genetics, microbiome	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Nick Barton  	Editorial Board	Advisory Board MemberThe Institute of Science and Technology, Austria Evolutionary biology, population genetics, mathematical models of evolution, species adaptation, natural selection	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Qiaomei Fu 	Editorial Board	<U+200B>Chinese Academy of Sciences, Beijing, China Population genetics, ancient human genomics, human evolution, ancient DNA, early modern humans	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Chris Jiggins 	Editorial Board	University of Cambridge, UK Population genetics, speciation, introgression	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Kelly Swarts 	Editorial Board	University of Vienna, Austria Population genetics, ancient DNA, plants	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Avinash Bhandoola	Editorial Board	National Cancer Institute, USA Hematopoietic progenitor cells, migration to the thymus, Nature Helper Cells (T cell like cells), T cell leukemias and immunodeficiencies	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Ken Cadwell	Editorial Board	New York University, USA Host–pathogen interactions, basic immunology, inflammation, autophagy, microbiome (virome), norovirus, mucosal immunity, inflammatory bowel disease (also: lymphocyte differentiation, molecular bacteriology)	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Tom Freeman	Editorial Board	Janssen Immunology, US<U+200B>A Transcriptomics, network analysis, pathway modelling, immunobiology, macrophages (also: cell cycle and cancer).	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Philippa Marrack	Editorial Board	Advisory Board memberNational Jewish Health and University of Colorado, USA Immunology, T cell specificity and response	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
David Nemazee	Editorial Board	Scripps Research Institute, USA Receptor editing in B lymphocytes, antigen receptors, autoreactive lymphocytes, B cells, recombinase genes	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Paula Oliver	Editorial Board	University of Pennsylvania, USA T cell biology, ubiquitin pathway biology, adaptive immunity, autoimmune and allergic disease	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Feng Shao 	Editorial Board	NIBS (National Institute of Biological Sciences), China Innate immunity, pyroptosis, inflammation, cell death, bacterial-host interaction	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Takeshi Tsubata	Editorial Board	Tokyo Medical and Dental University, Japan B lymphocyte biology, antibody responses, autoimmune diseases (also: lectins)	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Tobias Bollenbach	Editorial Board	<U+200B>University of Cologne, Germany Systems biology, microbial ecology and evolution, drug combinations and antibiotic resistance, biophysics, computational biology, ecosystem modeling, gene regulatory networks, population modeling	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Christophe Fraser	Editorial Board	University of Oxford , UK Mathematical and computational modelling of pathogen dynamics, epidemiology of infectious disease, evolutionary/within host pathogen dynamics, pathogen genetics &amp;genomics, HIV, Streptococcus pneumoniae, antimicrobial resistance, evolution of virulence &amp; emerging outbreaks (also: population genetics, mathematical modelling of biological processes, bioinformatics software, non-infectious disease epidemiology)	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Andrew Read	Editorial Board	Penn State University, USA Evolution, ecology of infectious diseases, vaccines, insecticides, malaria, drug resistance	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Roland Regös	Editorial Board	Institute of Integrative Biology, Zurich, Switzerland Theoretical and quantitative biology – virus dynamics (HIV, SIV, Salmonella typhimurium, LCMV), infectious disease dynamics, mathematical immunology, epidemiology and evolutionary ecology	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Steven Riley	Editorial Board	<U+200B>Imperial College London, UK Transmission of human pathogens, emerging viruses (influenza), disease dynamics, mathematical models, public health, spatial ecology, host–pathogen interactions, phylogenetic studies	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
David Schneider	Editorial Board	Advisory Board MemberStanford University, USA Microbiology and immunology, infectious disease	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Michael Laub 	Editorial Board	Advisory Board Member<U+200B>Massachusetts Institute of Technology, USA Bacterial signal transduction, cell cycle progression, cellular asymmetry, two-component signal transduction, stress, checkpoints, genome stability	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Matt Waldor 	Editorial Board	Advisory Board MemberBrigham and Women's Hospital and Harvard Medical School, USA Evolution, bacterial pathogenicity, mechanisms of bacterial cell processes (e.g. cell polarity), enteric pathogens, virulence control and therapeutics	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Jonathan Eisen  	Editorial Board	Advisory Board Member<U+200B>University of California, Davis, USA Microbes, microbiome, phylogenetics, functional genomics	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Victor Sourjik  	Editorial Board	Max Planck Institute for Terrestrial Microbiology &amp; LOEWE Center for Synthetic Microbiology, Germany Bacterial motility, systems biology, chemotaxis, signal transduction, bacterial cell biology, biofilms, synthetic biology (also: applications of fluorescence microscopy techniques, experimental evolution and mathematical modeling to study microorganisms.)	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Nancy Moran  	Editorial Board	University of Texas at Austin, USA Biology of symbiosis, insect and bacterial symbionts, aphid genes, carotenoid biosynthesis	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Luis Teixeira 	Editorial Board	Instituto Gulbenkian de Ciência, Portugal Host-microbe interactions, endosymbionts, Wolbachia, microbiota, insect immunity, antiviral immunity, innate immunity (also: Drosophila genetics and physiology)	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Joseph Heitman 	Editorial Board	Duke University Medical Center, USA Microbial pathogenesis, sexual reproduction and evolution, virulence, fungal pathogens, antifungal drugs	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Aaron Mitchell 	Editorial Board	Carnegie Mellon University, USA Virulence mechanisms, biofilm formation, fungal pathogen-host interactions, Candida	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Anita Sil 	Editorial Board	University of California, San Francisco, USA Fungal pathogens, temperature-sensing, cell shape, host-pathogen interactions, innate immune response	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Janelle Ayres	Editorial Board	Salk Institute of Biological Studies, USA Host-bacterial interactions (commensal and pathogens), microbial tolerance and resistance, antimicrobials and therapeutics	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Chris Pierce  	Editorial Board	Rutgers University, USA Behavioral neuroscience, systems neuroscience, addiction (drug addiction, cocaine addiction), epigenetics, transgenerational epigenetics 	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Eric Nestler	Editorial Board	Advisory Board MemberMount Sinai School of Medicine, USA Addiction and depression, epigenetics	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Gillian Bates  	Editorial Board	University College, London, UK Neurodegeneration, Huntington’s disease, polyglutamine disorders, amyloid, proteostasis, preclinical evaluation	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Richard Daneman	Editorial Board	University of California, San Diego, USA Neurovascular development, blood-brain barrier, neurovascular disease, glial cell biology, neurovascular coupling, neuron glial interactions, neuroinflmmation, multiple sclerosis, stroke, CNS drug delivery, regulation of neurotransmitters, mouse models of neurological disease	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Franck Polleux	Editorial Board	<U+200B>Columbia University, USA Mammalian brain connectivity, neuronal differentiation, synaptic development, human brain evolution, mouse brain development, cellular and molecular mechanisms of neurodegeneration	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Ben Emery	Editorial Board	<U+200B>Oregon Health &amp; Science University, USA Myelin biology, glial biology, axoglial interactions, demyelinating diseases (e.g., multiple sclerosis) and animal models of demyelination/remyelination; oligodendrocytes and their progenitors (also: astrocytes, Schwann cells, microglia)	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Marc Freeman	Editorial Board	Oregon Health &amp; Science University, USA Neurodevelopment, glial cell biology, axon biology, axon degeneration, neuronal pruning, engulfment signaling or phagocytosis, nerve injury, model organism genetics – Drosophila, C. elegans, Zebrafish (also: cell death, development, tissue patterning, lineages, cell-cell signaling)	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Kelly Monk  	Editorial Board	Vollum Institute, Oregon Health &amp; Science University, USA Glia, myelin, neuron-glial interactions, adhesion GPCRs, zebrafish and mouse genetics (also: neurodevelopment, model organism genetics, peripheral nervous system development and repair)	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Mikael Simons  	Editorial Board	German Center for Neurodegenerative Diseases (DZNE), Germany Glia, myelin, regeneration (also: neurodegeneration, neuroinflammation)	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Bing Ye	Editorial Board	University of Michigan, USA Cellular and molecular mechanisms underlying the morphogenesis of neurons and the assembly of Drosophila neural circuits	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Heather Cameron	Editorial Board	National Institute of Mental Health, USA Neurogenesis in hippocampus, granule cells, stress, depression, learning and memory	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Joshua Dubnau	Editorial Board	Stony Brook University, USA Drosophila neurogenetics, Drosophila models of neurodegeneration, olfactory behavior and learning, impact of mobile elements on aging, neurodegeneration and the nervous system (also: somatic mosaicism, animal models of aging, single cell RNAseq and DNA sequencing)	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Bassem Hassan	Editorial Board	Institut du Cerveau et de la Moelle Épinière, France Neurogenetics, development, whole-brain culture and imaging, Wnt, cell fate	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Paul Shaw 	Editorial Board	<U+200B>Washington University in St. Louis, USA Sleep, neuronal plasticity and memory in Drosophila	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Alberto Bacci	Editorial Board	<U+200B>Institut du Cerveau et de la Moelle Épinière, France Cellular neurophysiology, neocortex, synaptic inhibition and auto-modulation of brain cortex microcircuits	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Matthew Dalva	Editorial Board	Thomas Jefferson University, USA Synapse and neural circuit generation, cell adhesion	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Cagla Eroglu	Editorial Board	<U+200B>Duke University Medical Center, USA Synaptic network formation during development and remodeling during learning and disease, glial cells, astrocytes	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Yi-Ping Hsueh 	Editorial Board	Academica Sinica, Taiwan Neuronal morphogenesis, synapse formation, neurodevelopmental disorders, neurodegeneration, mouse genetic models for autism spectrum disorders and other neurodevelopmental disorders; neuroinflammation, endoplasmic reticulum, protein synthesis and cytoskeletons in neuronal morphogenesis and related disorders	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Eunjoon Kim 	Editorial Board	KAIST, Korea Molecular organization and functional coordination of neuronal synapses; synapse development, synaptic scaffolding and adhesion molecules, synaptic transmission and plasticity, psychiatric disorders, autism, intellectual disability; synaptopathies; molecular, cell-biological, biochemical, anatomical, imaging, electrophysiological, and behavioral tools	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Peter Scheiffele	Editorial Board	University of Basel, Switzerland Neuronal circuit assembly, synapse formation, psychiatric disorders, synapses, autism, schizophrenia	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Tom Südhof  	Editorial Board	Stanford University School of Medicine, USA Synapse formation and synaptic transmission (synaptic cell biology, physiology, circuits), Alzheimer’s and Parkinson’s disease, autism and schizophrenia	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Claude Desplan	Editorial Board	New York University, USA Visual system development, evo–devo, neurogenesis, electrophysiology, cell fate, Drosophila	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Richard Benton	Editorial Board	University of Lausanne, Switzerland Sensory biology, chemosensation, Drosophila genetics and behavior (also: evolutionary neurobiology and neurodevelopment in invertebrate systems)	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Manuel Malmierca	Editorial Board	<U+200B>University of Salamanca, Spain Auditory neurophysiology; coding of stimulus-specific neuronal adaptation, sensory processing, neurocircuitry and neuropharmacology, cortical and subcortical plasticity, subcortical processing	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Carl Petersen	Editorial Board	Swiss Federal Institute of Technology Lausanne (EPFL), Switzerland Sensory and motor systems neuroscience, neuronal circuits, synaptic transmission, electrophysiology and optical imaging techniques	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Piali Sengupta	Editorial Board	Advisory Board MemberBrandeis University, USA Sensory neurons, neuron specification, cilia development, pheromone signaling, chemoreceptor genes, cellular memory, thermosensation	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Tom Baden	Editorial Board	<U+200B>University of Sussex, UK Methods, open hardware; vertebrate retina, systems neuroscience, zebrafish (also: mice, primates, salamander, birds)	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Jonathan Demb	Editorial Board	Yale University, USA Sensory and visual neuroscience, retina, visual cortex, two-photon imaging, patch-clamp recording of synapses, imaging glutamate sensors	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Adam Kohn	Editorial Board	Albert Einstein College of Medicine, USA Systems and computational neuroscience, visual processing, cortical plasticity, population coding	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Chris Pack	Editorial Board	McGill University, Canada Visual neurophysiology, visual cortex, system identification methods	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Jennifer Bizley	Editorial Board	University College London, UK Auditory physiology, object recognition and perceptual invariance, selective attention	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Ghislaine Dehaene-Lambertz	Editorial Board	INSERM–CEA Cognitive Neuroimaging Unit, France Pediatrics, brain organization, human cognitive development, higher cognitive functions (language, music, mathematics), brain imaging techniques in children, neurological/clinical research in children	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Simon Hanslmayr	Editorial Board	University of Glasgow, UK<U+200B> Neural oscillations in human memory and attentions; MEG, EEG, combined EEG-fMRI, intracranial EEG and human single unit recordings, brain stimulation methods (tACS, tDCS, rTMS and intracranial electrical stimulation)	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
David Poeppel	Editorial Board	New York University, USA Neural basis of speech perception, language processing, auditory perception and cognition, music, MEG, EEG, and fMRI (also: systems neuroscience)	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Matthew Rushworth	Editorial Board	University of Oxford, UK Experimental psychology, decision-making, brain connections and interactions, social cognition, neuro-rehabilitation, frontal lobes	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Chris Summerfield	Editorial Board	University of Oxford, UK Human cognitive science/neuroscience, visual cognition, attention, learning and memory systems, executive function and decision-making, including systems-level computational models and neural network models	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Lars Chittka	Editorial Board	Queen Mary University of London, UK Sensory, behaviour, vision, olfaction, communication, learning	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Frans de Waal	Editorial Board	Emory University, USA Primate behavior, cultural learning, behavioral economics, empathy, communication, social reciprocity and conflict resolution in primates	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Alexander Gail	Editorial Board	Georg August University of Göttingen, Germany Sensorimotor integration, cognitive movement planning, neuroprosthetics, neuronal synchronization, visual object coding; methods: awake monkey electrophysiology, extracellular multi-channel microelectrode recordings, psychophysics in human and non-human primates, correlation and spectral coherence analysis, pattern recognition	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Jozsef Csicsvari	Editorial Board	Institute of Science and Technology, Austria Hippocampus, oscillations, systems neuroscience, behavior, learning and memory, neurophysiology – cellular, network, synaptic (also: computational and complex data analysis, imaging)	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Ben Seymour	Editorial Board	University of Oxford, UK Computational and systems neuroscience of pain, pain and aversive/fear learning, pain perception, behavior and decision-making, functional neuroimaging (fMRI) and learning theory, body-machine and brain-machine applications for chronic pain (also: reward, motivation, and decision-making; somatosensory neuroscience)	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Aniruddha Das	Editorial Board	Columbia University, USA Visual processing; brain hemodynamics and neural/physiological basis of the hemodynamic response (also: sensory processing - auditory, somatosensory)	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Frank Tong	Editorial Board	Vanderbilt University, USA Human visual perception, orientation and motion perception, face and object perception, mechanisms of visual attention, visual working memory and imagery	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Simon W. Townsend	Editorial Board	University of Zurich, Switzerland Animal behavioral ecology, bird song, vocalization, animal cognition and sociality, evolutionary linguistics	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Tor Wager  	Editorial Board	Dartmouth College, Hanover, NH, USA Pain and emotion, multivariate brain connectivity, predictive models of brain activity	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Claus Hilgetag	Editorial Board	University of Hamburg, Germany Structural and functional connectivity of the mammalian cerebral cortex; analytical tools, computational neuroscience	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Henry Kennedy	Editorial Board	INSERM, France Brain physiology, anatomy and development, connectivity, cortical development; large-scale structural and dynamic models of cortex (also: rodent primate distinctions in adult and development)	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Xuemei Chen	Editorial Board	University of California at Riverside, USA Plant development, noncoding RNAs, stem cell maintenance	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Xinnian Dong	Editorial Board	Duke University, USA Plant­–microbe interactions, pathogens, plant immunity, hormones	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Mark Estelle	Editorial Board	University of California, San Diego, USA Plant hormones, auxin, ubiquitin, transcription	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Sophien Kamoun	Editorial Board	The Sainsbury Laboratory, UK Plant host–pathogen interaction, effector biology, genome evolution	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
June Nasrallah	Editorial Board	Advisory Board MemberCornell University, USA Cell–cell interactions, pollination biology, comparative genomics	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Charlotte Deane 	Editorial Board	University of Oxford, UK Structure and computational biology, protein structure prediction and protein interaction networks, biological networks, small molecule design	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Raimund Dutzler  	Editorial Board	University of Zurich, Switzerland Transmembrane ion transport mechanisms, chloride channels and transporters, X-ray crystallography	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Franca Fraternali  	Editorial Board	King's College London, UK Structural biology of proteins and nucleic acids; systems biology; protein structure prediction; molecular dynamics of folded and misfolded proteins; statistical analysis of protein interaction networks; bioinformatics and computational biology	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Raquel Lieberman	Editorial Board	Georgia Institute of Technology, USA Structural biology, structure-function of proteins and enzymes, protein mis/folding, molecular chaperones, molecular/chemical biophysics (also: enzymology, metallo-enzymology, medicinal chemistry/drug discovery, eye diseases, biomedical engineering)	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
Ann Stock	Editorial Board	Advisory Board MemberRobert Wood Johnson Medical School, USA<U+200B> Protein structure, receptor-mediated signal transduction, bacterial chemotaxis, X-ray chrystallography	PLOS Biology	1544-9173	PLOS	https://journals.plos.org/plosbiology/s/editorial-board	2022-01-18	NA
