"","publisher","journal","role","editor","affiliation","url","date"
"242","SciTechnol","Journal of Biochemistry and Physiology","Editorial Board","Alireza Heidari, Ph.D","Department of Chemistry,  California South University, USA","https://www.scitechnol.com/editorialboard-journal-biochemistry-physiology.php",2021-05-19
"243","SciTechnol","Journal of Biochemistry and Physiology","Editorial Board","Huseyin Bekir YILDIZ , Ph.D","Department of Materials Science and Nanotechnology Engineering, KTO Karatay University,  Turkey","https://www.scitechnol.com/editorialboard-journal-biochemistry-physiology.php",2021-05-19
"244","SciTechnol","Journal of Biochemistry and Physiology","Editorial Board"," Khue Vu Nguyen, Ph. D","Departments of Medicine and Pediatrics,  University of California, San Diego,  USA ","https://www.scitechnol.com/editorialboard-journal-biochemistry-physiology.php",2021-05-19
"245","SciTechnol","Journal of Biodiversity Management & Forestry","Editorial Board","Guofan Shao","Department of Forestry and Natural Resources Purdue University, USA","https://www.scitechnol.com/editorialboard-biodiversity-management-forestry.php",2021-05-19
"246","SciTechnol","Journal of Biodiversity Management & Forestry","Editorial Board","Anton G. Endress","Department of Natural Resources and Environmental Sciences University of Illinois at Urbana–Champaign, USA","https://www.scitechnol.com/editorialboard-biodiversity-management-forestry.php",2021-05-19
"247","SciTechnol","Journal of Biodiversity Management & Forestry","Editorial Board","Robin M. Reich","Department of Forest, Rangeland and Watershed Stewardship  Colorado State University, USA","https://www.scitechnol.com/editorialboard-biodiversity-management-forestry.php",2021-05-19
"248","SciTechnol","Journal of Biodiversity Management & Forestry","Editorial Board","Wu Ma, Phd","Department of ForestryRubenstein School of Environment and Natural ResourcesUniversity of Vermont, USA","https://www.scitechnol.com/editorialboard-biodiversity-management-forestry.php",2021-05-19
"249","SciTechnol","Journal of Biodiversity Management & Forestry","Editorial Board","Marc L. Miller","School of Marine and Environmental Affairs University of Washington, USA","https://www.scitechnol.com/editorialboard-biodiversity-management-forestry.php",2021-05-19
"250","SciTechnol","Journal of Biodiversity Management & Forestry","Editorial Board","Steven M. Green","Department of Biology University of Miami, USA","https://www.scitechnol.com/editorialboard-biodiversity-management-forestry.php",2021-05-19
"251","SciTechnol","Journal of Biodiversity Management & Forestry","Editorial Board","Miklas Scholz","Civil Engineering Research Centre The University of Salford, UK","https://www.scitechnol.com/editorialboard-biodiversity-management-forestry.php",2021-05-19
"252","SciTechnol","Journal of Biodiversity Management & Forestry","Editorial Board","Andrew Gordon","Department of Environmental Biology University of Guelph, Canada","https://www.scitechnol.com/editorialboard-biodiversity-management-forestry.php",2021-05-19
"253","SciTechnol","Journal of Biodiversity Management & Forestry","Editorial Board","Raul Ponce-Hernandez","Department of Geography Trent University, Canada","https://www.scitechnol.com/editorialboard-biodiversity-management-forestry.php",2021-05-19
"254","SciTechnol","Journal of Biodiversity Management & Forestry","Editorial Board","Israel Dunmade","Department of Environmental Science Mount Royal University, Canada","https://www.scitechnol.com/editorialboard-biodiversity-management-forestry.php",2021-05-19
"255","SciTechnol","Journal of Biodiversity Management & Forestry","Editorial Board","Jayaraj Vijaya Kumaran","Faculty of Earth ScienceUniversity Malaysia Kelantan, Malaysia","https://www.scitechnol.com/editorialboard-biodiversity-management-forestry.php",2021-05-19
"256","SciTechnol","Journal of Biodiversity Management & Forestry","Editorial Board","Paul McFarlane","Department of Wood Science The University of British Columbia, Canada","https://www.scitechnol.com/editorialboard-biodiversity-management-forestry.php",2021-05-19
"257","SciTechnol","Journal of Biodiversity Management & Forestry","Editorial Board","Jenny S. Cory","Department of Biological Sciences Simon Fraser University, Canada","https://www.scitechnol.com/editorialboard-biodiversity-management-forestry.php",2021-05-19
"258","SciTechnol","Journal of Biodiversity Management & Forestry","Editorial Board","Fred Asiegbu","Department of Forest Sciences,University of Helsinki, Finland","https://www.scitechnol.com/editorialboard-biodiversity-management-forestry.php",2021-05-19
"259","SciTechnol","Journal of Biodiversity Management & Forestry","Editorial Board","Robert B. Weladji","Department of Biology Concordia University, Canada","https://www.scitechnol.com/editorialboard-biodiversity-management-forestry.php",2021-05-19
"260","SciTechnol","Journal of Biodiversity Management & Forestry","Editorial Board","I-Jiunn Cheng","Department of Environmental Biology and Fisheries Sciences National Taiwan Ocean University, Taiwan","https://www.scitechnol.com/editorialboard-biodiversity-management-forestry.php",2021-05-19
"261","SciTechnol","Journal of Biodiversity Management & Forestry","Editorial Board","Chau-Ti Ting","Department of Life Science National Taiwan University, Taiwan","https://www.scitechnol.com/editorialboard-biodiversity-management-forestry.php",2021-05-19
"262","SciTechnol","Journal of Biodiversity Management & Forestry","Editorial Board","Ming-Jer Tsai","School of Forestry and Resource Conservation National Taiwan University, Taiwan","https://www.scitechnol.com/editorialboard-biodiversity-management-forestry.php",2021-05-19
"263","SciTechnol","Journal of Blood Research & Hematologic Diseases","Editorial Board","Alan M. Miller, MD, PhD","Director of Charles A. Sammons Cancer Center Chief of Oncology, Baylor Scott and White Healthcare North Texas DivisionBaylor University Medical Center, USA","https://www.scitechnol.com/editorialboard-journal-of-blood-research-and-hematologic-diseases.php",2021-05-19
"264","SciTechnol","Journal of Blood Research & Hematologic Diseases","Editorial Board","Richard T. Silver, MD","Professor of Medicine, Weill Cornell Medical College, USA","https://www.scitechnol.com/editorialboard-journal-of-blood-research-and-hematologic-diseases.php",2021-05-19
"265","SciTechnol","Journal of Blood Research & Hematologic Diseases","Editorial Board","John M. Bennett, MD","School of Medicine and DentistryUniversity of Rochester Medical Center, USA","https://www.scitechnol.com/editorialboard-journal-of-blood-research-and-hematologic-diseases.php",2021-05-19
"266","SciTechnol","Journal of Blood Research & Hematologic Diseases","Editorial Board","Louis M Aledort, MD","The Mary Weinfeld Professor of Clinical Research in Hemophilia Mount Sinai School of Medicine, USA","https://www.scitechnol.com/editorialboard-journal-of-blood-research-and-hematologic-diseases.php",2021-05-19
"267","SciTechnol","Journal of Blood Research & Hematologic Diseases","Editorial Board","Marc T. Hamilton, PhD","Director, Texas Obesity Research Center, USA","https://www.scitechnol.com/editorialboard-journal-of-blood-research-and-hematologic-diseases.php",2021-05-19
"268","SciTechnol","Journal of Blood Research & Hematologic Diseases","Editorial Board","Thomas S Kickler, MD","Department of Pathology The Johns Hopkins University, USA  ","https://www.scitechnol.com/editorialboard-journal-of-blood-research-and-hematologic-diseases.php",2021-05-19
"269","SciTechnol","Journal of Blood Research & Hematologic Diseases","Editorial Board","Ken H Young, PhD","Department of Hematopathology The University of Texas MD Anderson Cancer Center, USA","https://www.scitechnol.com/editorialboard-journal-of-blood-research-and-hematologic-diseases.php",2021-05-19
"270","SciTechnol","Journal of Blood Research & Hematologic Diseases","Editorial Board","C. Cameron Yin, MD, PhD","Department of Hematopathology,The University of Texas MD Anderson Cancer Center, USA","https://www.scitechnol.com/editorialboard-journal-of-blood-research-and-hematologic-diseases.php",2021-05-19
"271","SciTechnol","Journal of Blood Research & Hematologic Diseases","Editorial Board","Preet M Chaudhary, MD, PhD","Keck School of Medicine,University of Southern California, USA","https://www.scitechnol.com/editorialboard-journal-of-blood-research-and-hematologic-diseases.php",2021-05-19
"272","SciTechnol","Journal of Blood Research & Hematologic Diseases","Editorial Board","Ulhas P. Naik, PhD","Director, Cardeza Center for Vascular Biology,Thomas Jefferson University, USA","https://www.scitechnol.com/editorialboard-journal-of-blood-research-and-hematologic-diseases.php",2021-05-19
"273","SciTechnol","Journal of Blood Research & Hematologic Diseases","Editorial Board","John P. Abraham, PhD","Professor of Thermal and Fluid Sciences University of Minnesota, USA  ","https://www.scitechnol.com/editorialboard-journal-of-blood-research-and-hematologic-diseases.php",2021-05-19
"274","SciTechnol","Journal of Blood Research & Hematologic Diseases","Editorial Board","Sanjiv S Modi, MD","Medical Oncologist & Hematologist,St. Joseph Medical Center, Chicago, USA","https://www.scitechnol.com/editorialboard-journal-of-blood-research-and-hematologic-diseases.php",2021-05-19
"275","SciTechnol","Journal of Blood Research & Hematologic Diseases","Editorial Board","Deborah White, PhD","Department of Oncology and Haematology,University of Adelaide, Australia  ","https://www.scitechnol.com/editorialboard-journal-of-blood-research-and-hematologic-diseases.php",2021-05-19
"276","SciTechnol","Journal of Blood Research & Hematologic Diseases","Editorial Board","Susanne Saußele, MD","III. Medizinische Klinik,University of Heidelberg, Germany","https://www.scitechnol.com/editorialboard-journal-of-blood-research-and-hematologic-diseases.php",2021-05-19
"277","SciTechnol","Journal of Blood Research & Hematologic Diseases","Editorial Board","Emili Montserrat, MD, PhD","Institute of Hematology and Oncology,University of Barcelona, Spain","https://www.scitechnol.com/editorialboard-journal-of-blood-research-and-hematologic-diseases.php",2021-05-19
"278","SciTechnol","Journal of Blood Research & Hematologic Diseases","Editorial Board","Eloisa Urrechaga Igartua, PhD","Department of Functional and Molecular Biology University of the Basque Country, Spain","https://www.scitechnol.com/editorialboard-journal-of-blood-research-and-hematologic-diseases.php",2021-05-19
"279","SciTechnol","Journal of Blood Research & Hematologic Diseases","Editorial Board","Pierfrancesco Tassone, PhD","Department of Experimental and Clinical MedicineMagna Græcia University, Italy","https://www.scitechnol.com/editorialboard-journal-of-blood-research-and-hematologic-diseases.php",2021-05-19
"280","SciTechnol","Journal of Blood Research & Hematologic Diseases","Editorial Board","Umberto Vitolo, MD","Department of Oncology and Haematology,University of Turin, Italy","https://www.scitechnol.com/editorialboard-journal-of-blood-research-and-hematologic-diseases.php",2021-05-19
"281","SciTechnol","Journal of Blood Research & Hematologic Diseases","Editorial Board","Luisa M. Massimo, MD","Department of Pediatric Hematology/Oncology,Istituto Giannina Gaslini, Genova- Italy","https://www.scitechnol.com/editorialboard-journal-of-blood-research-and-hematologic-diseases.php",2021-05-19
"282","SciTechnol","Journal of Blood Research & Hematologic Diseases","Editorial Board","Theodoros P. Vassilakopoulos, PhD","Department of Haematology, National and Kapodistrian University of Athens, Greece","https://www.scitechnol.com/editorialboard-journal-of-blood-research-and-hematologic-diseases.php",2021-05-19
"283","SciTechnol","Journal of Blood Research & Hematologic Diseases","Editorial Board","Tadeusz Robak, MD, PhD","Department of Hematology Medical University of Lodz, Poland","https://www.scitechnol.com/editorialboard-journal-of-blood-research-and-hematologic-diseases.php",2021-05-19
"284","SciTechnol","Journal of Blood Research & Hematologic Diseases","Editorial Board","Iván Fernández-Vega, MD, PhD","Consultant pathologist in hematopathology Hospital Universitario Central de Asturias, Spain","https://www.scitechnol.com/editorialboard-journal-of-blood-research-and-hematologic-diseases.php",2021-05-19
"285","SciTechnol","Journal of Business and Hotel Management","Editorial Board","David Cranage","The Pennsylvania State UniversityUSA","https://www.scitechnol.com/editorialboard-business-hotel-management.php",2021-05-19
"286","SciTechnol","Journal of Business and Hotel Management","Editorial Board","Joseph J. West ","Brooklyn Water Enterprises, Inc.USA","https://www.scitechnol.com/editorialboard-business-hotel-management.php",2021-05-19
"287","SciTechnol","Journal of Business and Hotel Management","Editorial Board","Doug Nelson","Purdue UniversityUSA ","https://www.scitechnol.com/editorialboard-business-hotel-management.php",2021-05-19
"288","SciTechnol","Journal of Business and Hotel Management","Editorial Board","Richard Ghiselli ","Purdue UniversityUSA","https://www.scitechnol.com/editorialboard-business-hotel-management.php",2021-05-19
"289","SciTechnol","Journal of Business and Hotel Management","Editorial Board","Paula Alexander Becker ","Seton Hall UniversityUSA","https://www.scitechnol.com/editorialboard-business-hotel-management.php",2021-05-19
"290","SciTechnol","Journal of Business and Hotel Management","Editorial Board","Annmarie Nicely","Purdue UniversityUSA","https://www.scitechnol.com/editorialboard-business-hotel-management.php",2021-05-19
"291","SciTechnol","Journal of Business and Hotel Management","Editorial Board","Joan Deng ","University of West GeorgiaUSA","https://www.scitechnol.com/editorialboard-business-hotel-management.php",2021-05-19
"292","SciTechnol","Journal of Business and Hotel Management","Editorial Board","Li-Ting (Grace) Yang ","University of South CarolinaUSA","https://www.scitechnol.com/editorialboard-business-hotel-management.php",2021-05-19
"293","SciTechnol","Journal of Business and Hotel Management","Editorial Board","Mahmood A. Khan ","Virginia Polytechnic Institute and State UniversityUSA","https://www.scitechnol.com/editorialboard-business-hotel-management.php",2021-05-19
"294","SciTechnol","Journal of Business and Hotel Management","Editorial Board","Manisha Singal ","Virginia Polytechnic Institute and State UniversityUSA","https://www.scitechnol.com/editorialboard-business-hotel-management.php",2021-05-19
"295","SciTechnol","Journal of Business and Hotel Management","Editorial Board","Amit Sharma ","Penn State UniversityUSA","https://www.scitechnol.com/editorialboard-business-hotel-management.php",2021-05-19
"296","SciTechnol","Journal of Business and Hotel Management","Editorial Board","Stanley Buchin ","Boston UniversityUSA","https://www.scitechnol.com/editorialboard-business-hotel-management.php",2021-05-19
"297","SciTechnol","Journal of Business and Hotel Management","Editorial Board","Robin B. Weinstein ","Wilmington UniversityUSA","https://www.scitechnol.com/editorialboard-business-hotel-management.php",2021-05-19
"298","SciTechnol","Journal of Business and Hotel Management","Editorial Board","Gregory A. Warren ","Wilmington UniversityUSA","https://www.scitechnol.com/editorialboard-business-hotel-management.php",2021-05-19
"299","SciTechnol","Journal of Business and Hotel Management","Editorial Board","Lynda K. Fuller","Wilmington UniversityUSA","https://www.scitechnol.com/editorialboard-business-hotel-management.php",2021-05-19
"300","SciTechnol","Journal of Business and Hotel Management","Editorial Board","Howard Adler ","Purdue UniversityUSA","https://www.scitechnol.com/editorialboard-business-hotel-management.php",2021-05-19
"301","SciTechnol","Journal of Business and Hotel Management","Editorial Board","Dennis Heaton ","Maharishi University of ManagementUSA","https://www.scitechnol.com/editorialboard-business-hotel-management.php",2021-05-19
"302","SciTechnol","Journal of Business and Hotel Management","Editorial Board","Tianxu Chen ","Oakland UniversityUSA","https://www.scitechnol.com/editorialboard-business-hotel-management.php",2021-05-19
"303","SciTechnol","Journal of Business and Hotel Management","Editorial Board","Michael Von Massow ","University of GuelphCanada","https://www.scitechnol.com/editorialboard-business-hotel-management.php",2021-05-19
"304","SciTechnol","Journal of Business and Hotel Management","Editorial Board","Julia Fallon ","Cardiff Metropolitan UniversityUK","https://www.scitechnol.com/editorialboard-business-hotel-management.php",2021-05-19
"305","SciTechnol","Journal of Business and Hotel Management","Editorial Board","K. Thirumaran ","James Cook UniversitySingapore","https://www.scitechnol.com/editorialboard-business-hotel-management.php",2021-05-19
"306","SciTechnol","Cell Biology: Research & Therapy","Editorial Board","Paul J. Higgins, Ph.D.","","https://www.scitechnol.com/editorialboard-cell-biology-research-therapy.php",2021-05-19
"307","SciTechnol","Cell Biology: Research & Therapy","Editorial Board","Bob Hinrichsen, PhD","Department of Biology Indiana University of Pennsylvania, USA","https://www.scitechnol.com/editorialboard-cell-biology-research-therapy.php",2021-05-19
"308","SciTechnol","Cell Biology: Research & Therapy","Editorial Board","Plotkin Lilian, PhD","Department of Anatomy & Cell Biology Indiana University, USA","https://www.scitechnol.com/editorialboard-cell-biology-research-therapy.php",2021-05-19
"309","SciTechnol","Cell Biology: Research & Therapy","Editorial Board","Antonina Yashchenko, PhD","Department of Histology, Cytology, EmbryologyLviv National Medical University, Ukraine","https://www.scitechnol.com/editorialboard-cell-biology-research-therapy.php",2021-05-19
"310","SciTechnol","Cell Biology: Research & Therapy","Editorial Board","Masahiro Higuchi, PhD","Biochemistry & Molecular Biology University Arkansas - Little Rock, USA
 ","https://www.scitechnol.com/editorialboard-cell-biology-research-therapy.php",2021-05-19
"311","SciTechnol","Cell Biology: Research & Therapy","Editorial Board","Jason Gigley, PhD","Department of Molecular Biology University of Wyoming, USA","https://www.scitechnol.com/editorialboard-cell-biology-research-therapy.php",2021-05-19
"312","SciTechnol","Cell Biology: Research & Therapy","Editorial Board","Ujendra Kumar, PhD","Faculty of Pharmaceutical Sciences University of British Columbia, Canada","https://www.scitechnol.com/editorialboard-cell-biology-research-therapy.php",2021-05-19
"313","SciTechnol","Cell Biology: Research & Therapy","Editorial Board","Alireza Ziaei, MD","Emergency Department  Massachusetts Eye and Ear, USA","https://www.scitechnol.com/editorialboard-cell-biology-research-therapy.php",2021-05-19
"314","SciTechnol","Cell Biology: Research & Therapy","Editorial Board","Min Li, PhD","School of Pharmacy Baylor College of Medicine, USA","https://www.scitechnol.com/editorialboard-cell-biology-research-therapy.php",2021-05-19
"315","SciTechnol","Cell Biology: Research & Therapy","Editorial Board","Tao Huang, MD","Emergency DepartmentMassachusetts General Hospital, USA","https://www.scitechnol.com/editorialboard-cell-biology-research-therapy.php",2021-05-19
"316","SciTechnol","Cell Biology: Research & Therapy","Editorial Board","Amandio Vieira, PhD","Biomedical Physiology and Kinesiology Simon Fraser University, Canada","https://www.scitechnol.com/editorialboard-cell-biology-research-therapy.php",2021-05-19
"317","SciTechnol","Cell Biology: Research & Therapy","Editorial Board","Adrienne Grant, PhD","School of Biological Sciences University of Sydney, Australia
 ","https://www.scitechnol.com/editorialboard-cell-biology-research-therapy.php",2021-05-19
"318","SciTechnol","Cell Biology: Research & Therapy","Editorial Board","Vladimir Titorenko, PhD","Department of Biology Concordia University, Canada","https://www.scitechnol.com/editorialboard-cell-biology-research-therapy.php",2021-05-19
"319","SciTechnol","Cell Biology: Research & Therapy","Editorial Board","Cheryl B. Knudson, PhD","The Brody School of Medicine East Carolina University, USA","https://www.scitechnol.com/editorialboard-cell-biology-research-therapy.php",2021-05-19
"320","SciTechnol","Cell Biology: Research & Therapy","Editorial Board","Idiberto Jose Zotarelli Filho","Department of Regenerative Medicine and Tissue EngineeringUniversity of Sao Paulo, Brazil","https://www.scitechnol.com/editorialboard-cell-biology-research-therapy.php",2021-05-19
"321","SciTechnol","Cell Biology: Research & Therapy","Editorial Board","Guido Kroemer, PhD","Apoptosis, Cancer & Immunity University of Paris Descartes, France","https://www.scitechnol.com/editorialboard-cell-biology-research-therapy.php",2021-05-19
"322","SciTechnol","Cell Biology: Research & Therapy","Editorial Board","Madalene C.Y Heng, MD","Department of Dermatology UCLA School of Medicine, USA","https://www.scitechnol.com/editorialboard-cell-biology-research-therapy.php",2021-05-19
"323","SciTechnol","Cell Biology: Research & Therapy","Editorial Board","Li Li, PhD","Hematology & Oncology Ochsner Clinic Foundation, USA","https://www.scitechnol.com/editorialboard-cell-biology-research-therapy.php",2021-05-19
"324","SciTechnol","Cell Biology: Research & Therapy","Editorial Board","Chiara Corrado, PhD","Department of Biology and Genetics University of Palermo, Italy","https://www.scitechnol.com/editorialboard-cell-biology-research-therapy.php",2021-05-19
"325","SciTechnol","Cell Biology: Research & Therapy","Editorial Board","Madhusudhanan Narasimhan, PhD","Department of Pharmacology and Neuroscience Texas Tech University Health Science Centre, USA","https://www.scitechnol.com/editorialboard-cell-biology-research-therapy.php",2021-05-19
"326","SciTechnol","Cell Biology: Research & Therapy","Editorial Board","Xihui Xu, MD","School of Pharmacy University of Wyoming, USA","https://www.scitechnol.com/editorialboard-cell-biology-research-therapy.php",2021-05-19
"327","SciTechnol","Cell Biology: Research & Therapy","Editorial Board","Madhavi Kadakia, PhD","Department of Biochemistry & Molecular Biology Wright State University, USA
 ","https://www.scitechnol.com/editorialboard-cell-biology-research-therapy.php",2021-05-19
"328","SciTechnol","Cell Biology: Research & Therapy","Editorial Board","Muhammad Farooq, PhD","GSK ResearchUniversity of Aberdeen, Scotland","https://www.scitechnol.com/editorialboard-cell-biology-research-therapy.php",2021-05-19
"329","SciTechnol","Cell Biology: Research & Therapy","Editorial Board","Ray Syvitski, PhD","Department of Biomolecular & Molecular Biology Dalhousie University, Canada","https://www.scitechnol.com/editorialboard-cell-biology-research-therapy.php",2021-05-19
"330","SciTechnol","Cell Biology: Research & Therapy","Editorial Board","Marlene Shehata, PhD","Department of Pharmacy and Clinical Services Ottawa University, Canada
 ","https://www.scitechnol.com/editorialboard-cell-biology-research-therapy.php",2021-05-19
"331","SciTechnol","Cell Biology: Research & Therapy","Editorial Board","Rajasekaran Namakkal- Sorrappan, PhD","Internal Medicine University of Utah, USA","https://www.scitechnol.com/editorialboard-cell-biology-research-therapy.php",2021-05-19
"332","SciTechnol","Cell Biology: Research & Therapy","Editorial Board","Jozef Oleksyszyn, PhD","Faculty of Chemistry Wroclaw University of Technology, Poland","https://www.scitechnol.com/editorialboard-cell-biology-research-therapy.php",2021-05-19
"333","SciTechnol","Cell Biology: Research & Therapy","Editorial Board","Chengwei Yang, PhD","Department of Biology South China Normal University, China","https://www.scitechnol.com/editorialboard-cell-biology-research-therapy.php",2021-05-19
"334","SciTechnol","Cell Biology: Research & Therapy","Editorial Board","Xue Ying-wei, PhD","Gastroenterology Department Harbin Medical University, China","https://www.scitechnol.com/editorialboard-cell-biology-research-therapy.php",2021-05-19
"335","SciTechnol","Cell Biology: Research & Therapy","Editorial Board","Thomas Lufkin","Thomas Lufkin, PhD
Department of Biology Clarkson University, USA","https://www.scitechnol.com/editorialboard-cell-biology-research-therapy.php",2021-05-19
"336","SciTechnol","Cell Biology: Research & Therapy","Editorial Board","Guanghui Liu, MD","Institute of Biophysics Chinese Academy of Sciences, China
 ","https://www.scitechnol.com/editorialboard-cell-biology-research-therapy.php",2021-05-19
"337","SciTechnol","Cell Biology: Research & Therapy","Editorial Board","Jing-Jer Lin, PhD","Department of Biochemistry and Molecular Biology University College of Medicine, Taiwan","https://www.scitechnol.com/editorialboard-cell-biology-research-therapy.php",2021-05-19
"338","SciTechnol","Cell Biology: Research & Therapy","Editorial Board","Bor-Luen Chiang, PhD","Institute of Immunology National Taiwan University, Taiwan","https://www.scitechnol.com/editorialboard-cell-biology-research-therapy.php",2021-05-19
"339","SciTechnol","Journal of Chemistry and Applied Chemical Engineering","Editorial Board","William E Acree, PhD","Department of Chemistry University of North Texas, USA","https://www.scitechnol.com/editorialboard-journal-chemistry-applied-chemical-engineering.php",2021-05-19
"340","SciTechnol","Journal of Chemistry and Applied Chemical Engineering","Editorial Board","Raghu V. Anjanapura","Professor, Department of Basic Science, Centre for Emerging Technology","https://www.scitechnol.com/editorialboard-journal-chemistry-applied-chemical-engineering.php",2021-05-19
"341","SciTechnol","Journal of Chemistry and Applied Chemical Engineering","Editorial Board","Hui Tong Chua, PhD","Department of Mechanical and Chemical Engineering University of Western Australia, Australia","https://www.scitechnol.com/editorialboard-journal-chemistry-applied-chemical-engineering.php",2021-05-19
"342","SciTechnol","Journal of Chemistry and Applied Chemical Engineering","Editorial Board","Richard Guan, PhD","Department of Chemistry Illinois Institute of Technology, USA","https://www.scitechnol.com/editorialboard-journal-chemistry-applied-chemical-engineering.php",2021-05-19
"343","SciTechnol","Journal of Chemistry and Applied Chemical Engineering","Editorial Board","Yulin Deng, PhD","Department of Chemical and Biomolecular Engineering Georgia Institute of Technology, USA","https://www.scitechnol.com/editorialboard-journal-chemistry-applied-chemical-engineering.php",2021-05-19
"344","SciTechnol","Journal of Chemistry and Applied Chemical Engineering","Editorial Board","Essa Georges Lwisa","Professional Affiliations
Chemical and Petroleum Engineering department, UAE University
","https://www.scitechnol.com/editorialboard-journal-chemistry-applied-chemical-engineering.php",2021-05-19
"345","SciTechnol","Journal of Chemistry and Applied Chemical Engineering","Editorial Board","Tadeusz Michalowski, PhD","Department of Chemical Engineering Cracow University of Technology, Poland","https://www.scitechnol.com/editorialboard-journal-chemistry-applied-chemical-engineering.php",2021-05-19
"346","SciTechnol","Journal of Chemistry and Applied Chemical Engineering","Editorial Board","Olivier Renaudet, PhD","Department of Molecular Chemistry University of Grenoble Alpes, France","https://www.scitechnol.com/editorialboard-journal-chemistry-applied-chemical-engineering.php",2021-05-19
"347","SciTechnol","Journal of Chemistry and Applied Chemical Engineering","Editorial Board","Sebastien Deon, PhD","Department of Chemical EngineeringUniversity of Burgundy Franche Comte, France","https://www.scitechnol.com/editorialboard-journal-chemistry-applied-chemical-engineering.php",2021-05-19
"348","SciTechnol","Journal of Chemistry and Applied Chemical Engineering","Editorial Board","Miguel Nuno Miranda, PhD","Unit of Technology, Conversion and Energy Storage National Laboratory of Engineering and Geology, Portugal","https://www.scitechnol.com/editorialboard-journal-chemistry-applied-chemical-engineering.php",2021-05-19
"349","SciTechnol","Journal of Chemistry and Applied Chemical Engineering","Editorial Board","Wolfgang Linert, PhD","Department of Inorganic Chemistry Vienna University of Technology, Austria","https://www.scitechnol.com/editorialboard-journal-chemistry-applied-chemical-engineering.php",2021-05-19
"350","SciTechnol","Journal of Chemistry and Applied Chemical Engineering","Editorial Board","Xu Wang, PhD","Department of Polymer Science and EngineeringSichuan University, China","https://www.scitechnol.com/editorialboard-journal-chemistry-applied-chemical-engineering.php",2021-05-19
"351","SciTechnol","Journal of Chemistry and Applied Chemical Engineering","Editorial Board","Branko Stanovnik, PhD","Department of Chemistry and Chemical Technology University of Ljubljana, Slovenia","https://www.scitechnol.com/editorialboard-journal-chemistry-applied-chemical-engineering.php",2021-05-19
"352","SciTechnol","Journal of Chemistry and Applied Chemical Engineering","Editorial Board","Jordan Yankov Hristov, PhD","Department of Chemical Engineering University of Chemical Technology and Metallurgy, Bulgaria","https://www.scitechnol.com/editorialboard-journal-chemistry-applied-chemical-engineering.php",2021-05-19
"353","SciTechnol","Journal of Chemistry and Applied Chemical Engineering","Editorial Board","Gyorgy Keglevich, PhD","Department of Organic Chemistry and Technology Budapest University of Technology and Economics, Hungary","https://www.scitechnol.com/editorialboard-journal-chemistry-applied-chemical-engineering.php",2021-05-19
"354","SciTechnol","Journal of Chemistry and Applied Chemical Engineering","Editorial Board","Bing Wei, PhD","Director Complex Reservoir EOR Research centre State Key Laboratory of Oil and Gas Reservoir Geology and ExploitationCollege of Oil and Gas Engineering Southwest Petroleum University, China","https://www.scitechnol.com/editorialboard-journal-chemistry-applied-chemical-engineering.php",2021-05-19
"355","SciTechnol","Journal of Chemistry and Applied Chemical Engineering","Editorial Board","Feridun Demir, PhD","Department of Chemical Engineering Osmaniye Korkut Ata University, Turkey","https://www.scitechnol.com/editorialboard-journal-chemistry-applied-chemical-engineering.php",2021-05-19
"356","SciTechnol","Journal of Chemistry and Applied Chemical Engineering","Editorial Board","Bao Shenxu, PhD","School of Resources and Environmental Engineering Wuhan University of Technology, China","https://www.scitechnol.com/editorialboard-journal-chemistry-applied-chemical-engineering.php",2021-05-19
"357","SciTechnol","Journal of Chemistry and Applied Chemical Engineering","Editorial Board","Natalja Fjodorova, PhD","Department of Chemoinformatics National Institute of Chemistry in Ljubljana, Slovenia","https://www.scitechnol.com/editorialboard-journal-chemistry-applied-chemical-engineering.php",2021-05-19
"358","SciTechnol","Journal of Chemistry and Applied Chemical Engineering","Editorial Board","Teymuraz Abbasov, PhD","Department of Electrical and Electronics Engineering Inonu University, Turkey","https://www.scitechnol.com/editorialboard-journal-chemistry-applied-chemical-engineering.php",2021-05-19
"359","SciTechnol","Journal of Clinical & Experimental Oncology","Editorial Board","Michael W Retsky, PhD","Molecular & Integrative Physical Science ProgrammeHarvard TH Chan School of Public HealthUSA","https://www.scitechnol.com/editorialboard-clinical-experimental-oncology.php",2021-05-19
"360","SciTechnol","Journal of Clinical & Experimental Oncology","Editorial Board","Chandrayee Ghosh","Post-doctoral Fellow, Dept. of General Surgery, Stanford University, California, USA
","https://www.scitechnol.com/editorialboard-clinical-experimental-oncology.php",2021-05-19
"361","SciTechnol","Journal of Clinical & Experimental Oncology","Editorial Board","Shuyu Zhang, PhD"," Medical College of Soochow University China","https://www.scitechnol.com/editorialboard-clinical-experimental-oncology.php",2021-05-19
"362","SciTechnol","Journal of Clinical & Experimental Oncology","Editorial Board","Fred M Moeslein, MD","Department of Diagonstic Radiology Medical CentreUniversity of Maryland USA","https://www.scitechnol.com/editorialboard-clinical-experimental-oncology.php",2021-05-19
"363","SciTechnol","Journal of Clinical & Experimental Oncology","Editorial Board","Min Li, PhD","Department of NeurosurgeryThe University of Texas Health Science Center at Houston (UTHealth)USA","https://www.scitechnol.com/editorialboard-clinical-experimental-oncology.php",2021-05-19
